,Fp1,FC5,TP10,C4,AF7,F5,FC4,FT8
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC5,0.0,0.5333333333333333,0.0,0.0,0.0,0.0,0.0,0.4666666666666667
TP10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C4,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT8,0.0,0.5333333333333333,0.0,0.0,0.0,0.0,0.0,0.4666666666666667
