,Fp1,F7,T7,Pz,F8,Fp2,AF7,P1
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T7,0.0,0.0,0.42857142857142855,0.38095238095238093,0.19047619047619047,0.0,0.0,0.0
Pz,0.0,0.0,0.42857142857142855,0.38095238095238093,0.19047619047619047,0.0,0.0,0.0
F8,0.0,0.0,0.35714285714285715,0.35714285714285715,0.2857142857142857,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
