,Fp1,F7,FT9,Fp2,AFz,F6,AF8,AF4
Fp1,0.3076923076923077,0.0,0.0,0.38461538461538464,0.23076923076923078,0.0,0.07692307692307693,0.0
F7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.3076923076923077,0.0,0.0,0.38461538461538464,0.23076923076923078,0.0,0.07692307692307693,0.0
AFz,0.3333333333333333,0.0,0.0,0.3333333333333333,0.25,0.0,0.08333333333333333,0.0
F6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.2857142857142857,0.0,0.0,0.2857142857142857,0.2857142857142857,0.0,0.14285714285714285,0.0
AF4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
