,Fp1,Fz,F3,FT9,FC5,FC1,C3,T7,TP9,CP5,CP1,Pz,P3,P7,O1,Oz,O2,P4,P8,TP10,CP6,CP2,Cz,C4,T8,FT10,FC2,F4,F8,Fp2,AF7,AF3,AFz,F1,FT7,FC3,C1,C5,TP7,CP3,P1,P5,PO7,PO3,POz,PO4,PO8,P6,P2,CPz,CP4,TP8,C6,C2,FC4,FT8,F6,AF8,AF4,F2,FCz
Fp1,0.03494623655913978,0.04032258064516129,0.010752688172043012,0.005376344086021506,0.03494623655913978,0.04032258064516129,0.04032258064516129,0.0,0.04032258064516129,0.016129032258064516,0.010752688172043012,0.016129032258064516,0.04032258064516129,0.04032258064516129,0.04032258064516129,0.0,0.03763440860215054,0.04032258064516129,0.0,0.0,0.04032258064516129,0.0,0.0,0.04032258064516129,0.04032258064516129,0.0,0.03763440860215054,0.013440860215053764,0.04032258064516129,0.0,0.0,0.04032258064516129,0.0,0.005376344086021506,0.0,0.008064516129032258,0.010752688172043012,0.002688172043010753,0.024193548387096774,0.0,0.0,0.04032258064516129,0.0,0.0,0.016129032258064516,0.0,0.04032258064516129,0.0,0.0,0.03763440860215054,0.0,0.0,0.0,0.010752688172043012,0.0,0.0,0.0,0.021505376344086023,0.04032258064516129,0.0,0.0
Fz,0.027888446215139442,0.0398406374501992,0.00796812749003984,0.00398406374501992,0.029880478087649404,0.04183266932270916,0.043824701195219126,0.0,0.043824701195219126,0.01195219123505976,0.0099601593625498,0.01195219123505976,0.043824701195219126,0.043824701195219126,0.043824701195219126,0.0,0.04183266932270916,0.045816733067729085,0.0,0.0,0.043824701195219126,0.0,0.0,0.04183266932270916,0.043824701195219126,0.0,0.029880478087649404,0.0099601593625498,0.043824701195219126,0.00199203187250996,0.0,0.043824701195219126,0.00199203187250996,0.00398406374501992,0.0,0.00597609561752988,0.00796812749003984,0.00199203187250996,0.017928286852589643,0.0,0.0,0.043824701195219126,0.0,0.0,0.01195219123505976,0.0,0.043824701195219126,0.0,0.0,0.04183266932270916,0.0,0.0,0.0,0.00796812749003984,0.0,0.0,0.0,0.01593625498007968,0.043824701195219126,0.0,0.0
F3,0.03205128205128205,0.03205128205128205,0.02564102564102564,0.01282051282051282,0.03205128205128205,0.03205128205128205,0.03205128205128205,0.0,0.03205128205128205,0.03205128205128205,0.019230769230769232,0.03205128205128205,0.03205128205128205,0.03205128205128205,0.03205128205128205,0.0,0.03205128205128205,0.03205128205128205,0.0,0.0,0.03205128205128205,0.0,0.0,0.03205128205128205,0.03205128205128205,0.0,0.03205128205128205,0.03205128205128205,0.03205128205128205,0.0,0.0,0.03205128205128205,0.0,0.01282051282051282,0.0,0.019230769230769232,0.02564102564102564,0.00641025641025641,0.03205128205128205,0.0,0.0,0.03205128205128205,0.0,0.0,0.02564102564102564,0.0,0.03205128205128205,0.0,0.0,0.03205128205128205,0.0,0.0,0.0,0.02564102564102564,0.0,0.0,0.0,0.02564102564102564,0.03205128205128205,0.0,0.0
FT9,0.030303030303030304,0.030303030303030304,0.030303030303030304,0.020202020202020204,0.030303030303030304,0.030303030303030304,0.030303030303030304,0.0,0.030303030303030304,0.030303030303030304,0.010101010101010102,0.030303030303030304,0.030303030303030304,0.030303030303030304,0.030303030303030304,0.0,0.030303030303030304,0.030303030303030304,0.0,0.0,0.030303030303030304,0.0,0.0,0.030303030303030304,0.030303030303030304,0.0,0.030303030303030304,0.030303030303030304,0.030303030303030304,0.0,0.0,0.030303030303030304,0.0,0.020202020202020204,0.0,0.030303030303030304,0.030303030303030304,0.010101010101010102,0.030303030303030304,0.0,0.0,0.030303030303030304,0.0,0.0,0.030303030303030304,0.0,0.030303030303030304,0.0,0.0,0.030303030303030304,0.0,0.0,0.0,0.030303030303030304,0.0,0.0,0.0,0.030303030303030304,0.030303030303030304,0.0,0.0
FC5,0.03178484107579462,0.034229828850855744,0.009779951100244499,0.004889975550122249,0.039119804400977995,0.03667481662591687,0.034229828850855744,0.0,0.034229828850855744,0.014669926650366748,0.019559902200488997,0.014669926650366748,0.034229828850855744,0.034229828850855744,0.034229828850855744,0.0,0.03178484107579462,0.03667481662591687,0.004889975550122249,0.004889975550122249,0.034229828850855744,0.007334963325183374,0.0024449877750611247,0.034229828850855744,0.034229828850855744,0.004889975550122249,0.034229828850855744,0.012224938875305624,0.034229828850855744,0.009779951100244499,0.007334963325183374,0.034229828850855744,0.009779951100244499,0.004889975550122249,0.007334963325183374,0.007334963325183374,0.009779951100244499,0.0024449877750611247,0.022004889975550123,0.007334963325183374,0.0024449877750611247,0.034229828850855744,0.004889975550122249,0.007334963325183374,0.014669926650366748,0.0,0.034229828850855744,0.0024449877750611247,0.0024449877750611247,0.03178484107579462,0.004889975550122249,0.0,0.007334963325183374,0.009779951100244499,0.0,0.007334963325183374,0.0,0.019559902200488997,0.034229828850855744,0.0,0.007334963325183374
FC1,0.028225806451612902,0.038306451612903226,0.008064516129032258,0.004032258064516129,0.03225806451612903,0.04032258064516129,0.04233870967741935,0.0,0.04233870967741935,0.012096774193548387,0.012096774193548387,0.012096774193548387,0.04233870967741935,0.04233870967741935,0.04233870967741935,0.0,0.04032258064516129,0.04435483870967742,0.0,0.0,0.04233870967741935,0.0020161290322580645,0.0,0.04032258064516129,0.04233870967741935,0.0,0.03024193548387097,0.010080645161290322,0.04233870967741935,0.004032258064516129,0.0020161290322580645,0.04233870967741935,0.004032258064516129,0.004032258064516129,0.0020161290322580645,0.006048387096774193,0.008064516129032258,0.0020161290322580645,0.018145161290322582,0.0020161290322580645,0.0,0.04233870967741935,0.0,0.0020161290322580645,0.012096774193548387,0.0,0.04233870967741935,0.0,0.0,0.04032258064516129,0.0,0.0,0.0020161290322580645,0.008064516129032258,0.0,0.0020161290322580645,0.0,0.016129032258064516,0.04233870967741935,0.0,0.0020161290322580645
C3,0.020710059171597635,0.03254437869822485,0.005917159763313609,0.0029585798816568047,0.022189349112426034,0.03254437869822485,0.05029585798816568,0.0,0.038461538461538464,0.008875739644970414,0.0073964497041420114,0.008875739644970414,0.05473372781065089,0.05473372781065089,0.05473372781065089,0.0,0.04585798816568047,0.04142011834319527,0.0,0.0,0.042899408284023666,0.0,0.0,0.034023668639053255,0.05325443786982249,0.0,0.023668639053254437,0.0073964497041420114,0.05473372781065089,0.0014792899408284023,0.0,0.047337278106508875,0.0014792899408284023,0.0029585798816568047,0.0,0.004437869822485207,0.005917159763313609,0.0014792899408284023,0.013313609467455622,0.0,0.0,0.05325443786982249,0.0,0.0,0.008875739644970414,0.0,0.05473372781065089,0.0,0.0,0.04881656804733728,0.0,0.0,0.0,0.005917159763313609,0.0,0.0,0.0,0.011834319526627219,0.03994082840236687,0.0,0.0
T7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP9,0.02460456942003515,0.03866432337434095,0.007029876977152899,0.0035149384885764497,0.026362038664323375,0.03866432337434095,0.04569420035149385,0.0,0.043936731107205626,0.01054481546572935,0.008787346221441126,0.01054481546572935,0.04745166959578207,0.04745166959578207,0.04745166959578207,0.0,0.0421792618629174,0.04745166959578207,0.0,0.0,0.043936731107205626,0.0,0.0,0.040421792618629174,0.04569420035149385,0.0,0.028119507908611598,0.008787346221441126,0.04745166959578207,0.0017574692442882249,0.0,0.04569420035149385,0.0017574692442882249,0.0035149384885764497,0.0,0.005272407732864675,0.007029876977152899,0.0017574692442882249,0.015817223198594025,0.0,0.0,0.04569420035149385,0.0,0.0,0.01054481546572935,0.0,0.04745166959578207,0.0,0.0,0.043936731107205626,0.0,0.0,0.0,0.007029876977152899,0.0,0.0,0.0,0.014059753954305799,0.043936731107205626,0.0,0.0
CP5,0.03015075376884422,0.035175879396984924,0.020100502512562814,0.010050251256281407,0.035175879396984924,0.035175879396984924,0.035175879396984924,0.0,0.035175879396984924,0.02512562814070352,0.020100502512562814,0.03015075376884422,0.035175879396984924,0.035175879396984924,0.035175879396984924,0.0,0.03015075376884422,0.035175879396984924,0.0,0.0,0.035175879396984924,0.0,0.0,0.035175879396984924,0.035175879396984924,0.0,0.035175879396984924,0.02512562814070352,0.035175879396984924,0.0,0.0,0.035175879396984924,0.0,0.010050251256281407,0.0,0.01507537688442211,0.020100502512562814,0.005025125628140704,0.03015075376884422,0.0,0.0,0.035175879396984924,0.0,0.0,0.020100502512562814,0.0,0.035175879396984924,0.0,0.0,0.03015075376884422,0.0,0.0,0.0,0.020100502512562814,0.0,0.0,0.0,0.02512562814070352,0.035175879396984924,0.0,0.0
