,F3,CP5,P3,FC2,C5,POz,CPz,F6
F3,0.2626346313173157,0.024026512013256007,0.15990057995028997,0.12924606462303231,0.14415907207953604,0.05716652858326429,0.06462303231151616,0.15824357912178957
CP5,0.030696576151121605,0.40968122786304606,0.06611570247933884,0.11570247933884298,0.020070838252656435,0.19480519480519481,0.06847697756788666,0.09445100354191263
P3,0.12579821200510855,0.0351213282247765,0.2388250319284802,0.16475095785440613,0.13154533844189017,0.1111111111111111,0.05491698595146871,0.13793103448275862
FC2,0.10609171800136892,0.06707734428473648,0.17932922655715264,0.24161533196440793,0.09103353867214237,0.13141683778234087,0.02943189596167009,0.1540041067761807
C5,0.12986060161408658,0.012472487160674981,0.15407190022010273,0.09757887013939838,0.2707263389581805,0.08070432868672046,0.144534115920763,0.11005135730007337
POz,0.05692307692307692,0.12615384615384614,0.1453846153846154,0.16,0.08384615384615385,0.26615384615384613,0.04461538461538461,0.11692307692307692
CPz,0.08738938053097345,0.06526548672566372,0.09513274336283185,0.049778761061946904,0.21902654867256638,0.07190265486725664,0.3418141592920354,0.06969026548672566
F6,0.13449477351916375,0.05714285714285714,0.15470383275261324,0.16097560975609757,0.10383275261324042,0.10174216027874565,0.04320557491289199,0.24390243902439024
