,F3,CP5,P3,FC2,C5,POz,CPz,F6
F3,0.2421875,0.0,0.21875,0.1875,0.0078125,0.0546875,0.03125,0.2578125
CP5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
P3,0.23333333333333334,0.0,0.225,0.2,0.008333333333333333,0.058333333333333334,0.03333333333333333,0.24166666666666667
FC2,0.22321428571428573,0.0,0.22321428571428573,0.21428571428571427,0.008928571428571428,0.0625,0.03571428571428571,0.23214285714285715
C5,0.2,0.0,0.2,0.2,0.0,0.2,0.0,0.2
POz,0.18,0.0,0.18,0.18,0.02,0.16,0.1,0.18
CPz,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.03333333333333333,0.16666666666666666,0.13333333333333333,0.16666666666666666
F6,0.23129251700680273,0.0,0.20408163265306123,0.17687074829931973,0.006802721088435374,0.05442176870748299,0.034013605442176874,0.2925170068027211
