,Fp1,FT9,T8,F1,CPz,TP8,AF8,AF4
Fp1,0.20689655172413793,0.0,0.0,0.2413793103448276,0.27586206896551724,0.0,0.27586206896551724,0.0
FT9,0.0,0.4246575342465753,0.1643835616438356,0.0136986301369863,0.0,0.3972602739726027,0.0,0.0
T8,0.0,0.35,0.3,0.05,0.0,0.3,0.0,0.0
F1,0.1320754716981132,0.05660377358490566,0.07547169811320754,0.2641509433962264,0.24528301886792453,0.018867924528301886,0.20754716981132076,0.0
CPz,0.08974358974358974,0.01282051282051282,0.02564102564102564,0.1794871794871795,0.41025641025641024,0.0,0.28205128205128205,0.0
TP8,0.0,0.4153846153846154,0.15384615384615385,0.0,0.0,0.4307692307692308,0.0,0.0
AF8,0.109375,0.0,0.0,0.1875,0.375,0.0,0.328125,0.0
AF4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
