,F3,CP5,P3,FC2,C5,POz,CPz,F6
F3,0.23668639053254437,0.0,0.13609467455621302,0.24260355029585798,0.05325443786982249,0.13609467455621302,0.0,0.1952662721893491
CP5,0.0,0.48148148148148145,0.0,0.0,0.0,0.018518518518518517,0.5,0.0
P3,0.19491525423728814,0.0,0.17796610169491525,0.19491525423728814,0.06779661016949153,0.1694915254237288,0.0,0.19491525423728814
FC2,0.23976608187134502,0.0,0.13450292397660818,0.24561403508771928,0.05263157894736842,0.13450292397660818,0.0,0.19298245614035087
C5,0.16981132075471697,0.0,0.16981132075471697,0.16981132075471697,0.1509433962264151,0.16981132075471697,0.0,0.16981132075471697
POz,0.1953125,0.0,0.171875,0.1953125,0.0703125,0.1796875,0.0,0.1875
CPz,0.0,0.4117647058823529,0.0,0.0,0.0,0.014705882352941176,0.5735294117647058,0.0
F6,0.2222222222222222,0.0,0.1503267973856209,0.2222222222222222,0.058823529411764705,0.1437908496732026,0.0,0.20261437908496732
