,Fp1,FT9,T8,F1,CPz,TP8,AF8,AF4
Fp1,0.3125,0.006944444444444444,0.0,0.0,0.0,0.1875,0.3333333333333333,0.1597222222222222
FT9,0.04411764705882353,0.23529411764705882,0.20588235294117646,0.20588235294117646,0.20588235294117646,0.04411764705882353,0.029411764705882353,0.029411764705882353
T8,0.0,0.11278195488721804,0.2857142857142857,0.3082706766917293,0.2932330827067669,0.0,0.0,0.0
F1,0.0,0.10067114093959731,0.2684563758389262,0.348993288590604,0.28187919463087246,0.0,0.0,0.0
CPz,0.0,0.1079136690647482,0.28776978417266186,0.30935251798561153,0.2949640287769784,0.0,0.0,0.0
TP8,0.26666666666666666,0.009523809523809525,0.0,0.0,0.0,0.23809523809523808,0.26666666666666666,0.21904761904761905
AF8,0.31654676258992803,0.0,0.0,0.0,0.0,0.18705035971223022,0.3381294964028777,0.15827338129496402
AF4,0.25842696629213485,0.0,0.0,0.0,0.0,0.24719101123595505,0.25842696629213485,0.23595505617977527
