,F3,CP5,P3,FC2,C5,POz,CPz,F6
F3,0.16666666666666666,0.18888888888888888,0.17777777777777778,0.17777777777777778,0.0,0.1111111111111111,0.0,0.17777777777777778
CP5,0.11428571428571428,0.2714285714285714,0.15714285714285714,0.19285714285714287,0.0,0.07142857142857142,0.0,0.19285714285714287
P3,0.13761467889908258,0.2018348623853211,0.1834862385321101,0.1926605504587156,0.0,0.09174311926605505,0.0,0.1926605504587156
FC2,0.128,0.216,0.176,0.2,0.0,0.08,0.0,0.2
C5,0.0,0.0,0.0,0.0,0.5660377358490566,0.0,0.4339622641509434,0.0
POz,0.171875,0.171875,0.171875,0.171875,0.0,0.140625,0.0,0.171875
CPz,0.0,0.0,0.0,0.0,0.5106382978723404,0.0,0.48936170212765956,0.0
F6,0.128,0.216,0.176,0.2,0.0,0.08,0.0,0.2
