,Fp1,TP10,T8,F8,AF7,CPz,TP8,AF8
Fp1,0.24675324675324675,0.012987012987012988,0.09740259740259741,0.12337662337662338,0.0,0.24675324675324675,0.0,0.2727272727272727
TP10,0.125,0.15625,0.1875,0.1875,0.0,0.1875,0.0,0.15625
T8,0.18681318681318682,0.04395604395604396,0.17582417582417584,0.1978021978021978,0.0,0.1978021978021978,0.0,0.1978021978021978
F8,0.19811320754716982,0.03773584905660377,0.16037735849056603,0.18867924528301888,0.0,0.20754716981132076,0.0,0.20754716981132076
AF7,0.0,0.02,0.0,0.0,0.46,0.0,0.52,0.0
CPz,0.23255813953488372,0.023255813953488372,0.09883720930232558,0.12209302325581395,0.0,0.25,0.0,0.27325581395348836
TP8,0.0,0.027777777777777776,0.013888888888888888,0.013888888888888888,0.3472222222222222,0.013888888888888888,0.5833333333333334,0.0
AF8,0.2342857142857143,0.017142857142857144,0.09142857142857143,0.11428571428571428,0.0,0.25142857142857145,0.0,0.2914285714285714
