,F3,CP5,P3,FC2,C5,POz,CPz,F6
F3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CP5,0.0,0.23157894736842105,0.1368421052631579,0.0,0.12631578947368421,0.25263157894736843,0.25263157894736843,0.0
P3,0.0,0.20967741935483872,0.1935483870967742,0.0,0.1774193548387097,0.20967741935483872,0.20967741935483872,0.0
FC2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C5,0.0,0.20967741935483872,0.1935483870967742,0.0,0.1774193548387097,0.20967741935483872,0.20967741935483872,0.0
POz,0.0,0.1875,0.1015625,0.0,0.09375,0.328125,0.2890625,0.0
CPz,0.0,0.2,0.10833333333333334,0.0,0.1,0.30833333333333335,0.2833333333333333,0.0
F6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
