,Fp1,FT9,T8,F1,CPz,TP8,AF8,AF4
Fp1,0.24512256128064033,0.03301650825412707,0.10805402701350675,0.08404202101050526,0.0750375187593797,0.07903951975987994,0.192096048024012,0.18359179589794897
FT9,0.056103108415466264,0.3934799090219864,0.06823351023502654,0.02880970432145565,0.07354056103108415,0.21152388172858225,0.07050796057619409,0.0978013646702047
T8,0.09168443496801706,0.04477611940298507,0.2571428571428571,0.20298507462686566,0.14797441364605543,0.04136460554371002,0.10021321961620469,0.1138592750533049
F1,0.08382066276803118,0.024853801169590642,0.23586744639376217,0.2597465886939571,0.17543859649122806,0.025828460038986353,0.08820662768031189,0.10623781676413255
CPz,0.07696307852314092,0.053562142485699425,0.187207488299532,0.1892875715028601,0.28549141965678626,0.01612064482579303,0.10244409776391056,0.08892355694227769
TP8,0.10816191108161911,0.18248175182481752,0.06104844061048441,0.033178500331785,0.0205706702057067,0.3238221632382216,0.1300597213005972,0.14067684140676842
AF8,0.17766258246936853,0.03722902921771913,0.11404335532516494,0.08765315739868049,0.09189443920829406,0.08953817153628653,0.2690857681432611,0.13289349670122527
AF4,0.170018281535649,0.05621572212065813,0.12385740402193784,0.1010054844606947,0.07861060329067641,0.09506398537477148,0.13208409506398539,0.24314442413162707
