,F3,CP5,P3,FC2,C5,POz,CPz,F6
F3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CP5,0.0,0.8461538461538461,0.11538461538461539,0.0,0.0,0.0,0.038461538461538464,0.0
P3,0.0,0.5714285714285714,0.42857142857142855,0.0,0.0,0.0,0.0,0.0
FC2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C5,0.0,0.0,0.0,0.0,0.5681818181818182,0.2727272727272727,0.1590909090909091,0.0
POz,0.0,0.0,0.0,0.0,0.47619047619047616,0.47619047619047616,0.047619047619047616,0.0
CPz,0.0,0.0,0.0,0.0,0.45,0.15,0.4,0.0
F6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
