,F3,CP5,P3,FC2,C5,POz,CPz,F6
F3,0.34210526315789475,0.0,0.2894736842105263,0.02631578947368421,0.34210526315789475,0.0,0.0,0.0
CP5,0.0,0.45,0.0,0.016666666666666666,0.0,0.2833333333333333,0.03333333333333333,0.21666666666666667
P3,0.3333333333333333,0.0,0.3055555555555556,0.027777777777777776,0.3333333333333333,0.0,0.0,0.0
FC2,0.26666666666666666,0.0,0.26666666666666666,0.2,0.26666666666666666,0.0,0.0,0.0
C5,0.33783783783783783,0.0,0.2972972972972973,0.02702702702702703,0.33783783783783783,0.0,0.0,0.0
POz,0.019230769230769232,0.3076923076923077,0.019230769230769232,0.038461538461538464,0.019230769230769232,0.3076923076923077,0.038461538461538464,0.25
CPz,0.0,0.2727272727272727,0.0,0.0,0.0,0.2727272727272727,0.18181818181818182,0.2727272727272727
F6,0.0,0.34146341463414637,0.0,0.0,0.0,0.3170731707317073,0.04878048780487805,0.2926829268292683
