,F3,CP5,P3,FC2,C5,POz,CPz,F6
F3,0.417910447761194,0.0,0.0,0.0,0.29850746268656714,0.0,0.0,0.2835820895522388
CP5,0.0,0.36363636363636365,0.18181818181818182,0.19696969696969696,0.0,0.25757575757575757,0.0,0.0
P3,0.0,0.2553191489361702,0.23404255319148937,0.2553191489361702,0.0,0.2553191489361702,0.0,0.0
FC2,0.0,0.2653061224489796,0.22448979591836735,0.24489795918367346,0.0,0.2653061224489796,0.0,0.0
C5,0.3770491803278688,0.0,0.0,0.0,0.3442622950819672,0.0,0.0,0.2786885245901639
POz,0.0,0.2982456140350877,0.21052631578947367,0.22807017543859648,0.0,0.2631578947368421,0.0,0.0
CPz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F6,0.36,0.0,0.0,0.0,0.3,0.0,0.0,0.34
