,Fp1,TP10,T8,F8,AF7,CPz,TP8,AF8
Fp1,0.18181818181818182,0.0,0.2727272727272727,0.0,0.2727272727272727,0.0,0.0,0.2727272727272727
TP10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T8,0.05128205128205128,0.0,0.6666666666666666,0.05128205128205128,0.10256410256410256,0.02564102564102564,0.0,0.10256410256410256
F8,0.0,0.0,0.0,0.4444444444444444,0.0,0.4444444444444444,0.1111111111111111,0.0
AF7,0.13333333333333333,0.0,0.3333333333333333,0.0,0.26666666666666666,0.0,0.0,0.26666666666666666
CPz,0.0,0.0,0.0,0.4375,0.0,0.4375,0.125,0.0
TP8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
AF8,0.13333333333333333,0.0,0.3333333333333333,0.0,0.26666666666666666,0.0,0.0,0.26666666666666666
