,cuneus-lh,cuneus-rh,frontalpole-lh,frontalpole-rh,isthmuscingulate-lh,pericalcarine-rh,rostralanteriorcingulate-lh,temporalpole-rh
cuneus-lh,0.5172413793103449,0.2620689655172414,0.0,0.034482758620689655,0.1103448275862069,0.0,0.07586206896551724,0.0
cuneus-rh,0.12056737588652482,0.5709219858156028,0.0,0.05673758865248227,0.11347517730496454,0.04609929078014184,0.04964539007092199,0.0425531914893617
frontalpole-lh,0.0,0.0,0.5725490196078431,0.23529411764705882,0.043137254901960784,0.0,0.14901960784313725,0.0
frontalpole-rh,0.011406844106463879,0.053231939163498096,0.22433460076045628,0.4524714828897338,0.07224334600760456,0.0,0.18631178707224336,0.0
isthmuscingulate-lh,0.06269592476489028,0.11285266457680251,0.04075235109717868,0.05956112852664577,0.48589341692789967,0.14106583072100312,0.09717868338557993,0.0
pericalcarine-rh,0.0,0.11224489795918367,0.0,0.0,0.25510204081632654,0.6326530612244898,0.0,0.0
rostralanteriorcingulate-lh,0.034482758620689655,0.041379310344827586,0.12758620689655173,0.15517241379310345,0.11379310344827587,0.0,0.49310344827586206,0.034482758620689655
temporalpole-rh,0.0,0.05847953216374269,0.0,0.0,0.0,0.0,0.07017543859649122,0.8713450292397661
