,cuneus-lh,cuneus-rh,entorhinal-rh,frontalpole-rh,isthmuscingulate-lh,lingual-rh,parahippocampal-rh,pericalcarine-rh
cuneus-lh,0.5833333333333334,0.14583333333333334,0.0,0.11805555555555555,0.020833333333333332,0.06944444444444445,0.006944444444444444,0.05555555555555555
cuneus-rh,0.1721311475409836,0.6639344262295082,0.0,0.0,0.12295081967213115,0.040983606557377046,0.0,0.0
entorhinal-rh,0.0,0.0,0.8979591836734694,0.10204081632653061,0.0,0.0,0.0,0.0
frontalpole-rh,0.16455696202531644,0.0,0.0379746835443038,0.6962025316455697,0.08860759493670886,0.0,0.0,0.012658227848101266
isthmuscingulate-lh,0.008403361344537815,0.17647058823529413,0.0,0.04201680672268908,0.5546218487394958,0.06722689075630252,0.13445378151260504,0.01680672268907563
lingual-rh,0.11214953271028037,0.04672897196261682,0.0,0.0,0.056074766355140186,0.6448598130841121,0.14018691588785046,0.0
parahippocampal-rh,0.027777777777777776,0.009259259259259259,0.0,0.0,0.12962962962962962,0.19444444444444445,0.6388888888888888,0.0
pericalcarine-rh,0.09876543209876543,0.0,0.0,0.037037037037037035,0.04938271604938271,0.0,0.0,0.8148148148148148
