,cuneus-lh,cuneus-rh,frontalpole-rh,isthmuscingulate-lh,lateraloccipital-rh,pericalcarine-rh,rostralmiddlefrontal-lh,temporalpole-lh
cuneus-lh,0.5135135135135135,0.04504504504504504,0.0,0.44144144144144143,0.0,0.0,0.0,0.0
cuneus-rh,0.07446808510638298,0.7659574468085106,0.0,0.14893617021276595,0.0,0.010638297872340425,0.0,0.0
frontalpole-rh,0.0,0.0,0.5363636363636364,0.0,0.15454545454545454,0.15454545454545454,0.15454545454545454,0.0
isthmuscingulate-lh,0.3359375,0.1171875,0.0,0.546875,0.0,0.0,0.0,0.0
lateraloccipital-rh,0.023809523809523808,0.0,0.17857142857142858,0.0,0.5,0.2976190476190476,0.0,0.0
pericalcarine-rh,0.0,0.009345794392523364,0.17757009345794392,0.0,0.27102803738317754,0.5420560747663551,0.0,0.0
rostralmiddlefrontal-lh,0.0,0.0,0.22727272727272727,0.0,0.0,0.0,0.6666666666666666,0.10606060606060606
temporalpole-lh,0.0,0.0,0.0,0.0,0.0,0.0,0.12857142857142856,0.8714285714285714
