,bankssts-rh,insula-lh,isthmuscingulate-rh,parahippocampal-rh,precuneus-rh,rostralanteriorcingulate-lh,temporalpole-lh,transversetemporal-lh
bankssts-rh,0.2553191489361702,0.2127659574468085,0.0,0.0,0.0,0.2553191489361702,0.06382978723404255,0.2127659574468085
insula-lh,0.19047619047619047,0.35714285714285715,0.0,0.0,0.0,0.2619047619047619,0.0,0.19047619047619047
isthmuscingulate-rh,0.0,0.0,0.3235294117647059,0.35294117647058826,0.3235294117647059,0.0,0.0,0.0
parahippocampal-rh,0.0,0.0,0.3235294117647059,0.35294117647058826,0.3235294117647059,0.0,0.0,0.0
precuneus-rh,0.0,0.0,0.2894736842105263,0.3157894736842105,0.39473684210526316,0.0,0.0,0.0
rostralanteriorcingulate-lh,0.21739130434782608,0.2826086956521739,0.0,0.0,0.0,0.2826086956521739,0.0,0.21739130434782608
temporalpole-lh,0.11764705882352941,0.0,0.0,0.0,0.0,0.0,0.8823529411764706,0.0
transversetemporal-lh,0.21621621621621623,0.2702702702702703,0.0,0.0,0.0,0.24324324324324326,0.0,0.2702702702702703
