,Fp1,Fz,F3,F7,FT9,FC5,FC1,C3,T7,TP9,CP5,CP1,Pz,P3,P7,O1,Oz,O2,P4,P8,TP10,CP6,CP2,Cz,C4,T8,FT10,FC6,FC2,F4,F8,Fp2,AF7,AF3,AFz,F1,F5,FT7,FC3,C1,C5,TP7,CP3,P1,P5,PO7,PO3,POz,PO4,PO8,P6,P2,CPz,CP4,TP8,C6,C2,FC4,FT8,F6,F2,FCz
Fp1,0.1780821917808219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17123287671232876,0.0,0.1095890410958904,0.10273972602739725,0.0,0.1643835616438356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08904109589041095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18493150684931506,0.0,0.0
Fz,0.0,0.03793626707132018,0.036418816388467376,0.025796661608497723,0.03793626707132018,0.0,0.0,0.03793626707132018,0.0,0.02276176024279211,0.0,0.036418816388467376,0.0,0.03945371775417299,0.0,0.03945371775417299,0.0,0.03945371775417299,0.01669195751138088,0.018209408194233688,0.03338391502276176,0.0,0.03186646433990895,0.019726858877086494,0.02276176024279211,0.0,0.025796661608497723,0.0,0.0,0.0,0.0,0.0,0.0,0.03945371775417299,0.0,0.03945371775417299,0.009104704097116844,0.021244309559939303,0.0,0.0,0.030349013657056147,0.03945371775417299,0.0,0.0,0.0,0.004552352048558422,0.0,0.0,0.0,0.036418816388467376,0.0,0.028831562974203338,0.0,0.03490136570561457,0.03490136570561457,0.0,0.03793626707132018,0.036418816388467376,0.025796661608497723,0.0,0.02276176024279211,0.036418816388467376
F3,0.0,0.03636363636363636,0.039160839160839164,0.023776223776223775,0.03776223776223776,0.0,0.0,0.04055944055944056,0.0,0.02097902097902098,0.0,0.039160839160839164,0.0,0.04055944055944056,0.0,0.04055944055944056,0.0,0.04055944055944056,0.015384615384615385,0.016783216783216783,0.03636363636363636,0.0,0.03496503496503497,0.01818181818181818,0.02097902097902098,0.0,0.023776223776223775,0.0,0.0,0.0,0.0,0.0,0.0,0.03776223776223776,0.0,0.04055944055944056,0.008391608391608392,0.019580419580419582,0.0,0.0,0.027972027972027972,0.04055944055944056,0.0,0.0,0.0,0.004195804195804196,0.0,0.0,0.0,0.03496503496503497,0.0,0.032167832167832165,0.0,0.03496503496503497,0.03776223776223776,0.0,0.03636363636363636,0.03636363636363636,0.023776223776223775,0.0,0.02097902097902098,0.03776223776223776
F7,0.0,0.03359683794466403,0.03359683794466403,0.03162055335968379,0.03359683794466403,0.0,0.0,0.03359683794466403,0.0,0.029644268774703556,0.0,0.03359683794466403,0.0,0.03359683794466403,0.0,0.03359683794466403,0.0,0.03359683794466403,0.021739130434782608,0.023715415019762844,0.03359683794466403,0.0,0.03359683794466403,0.021739130434782608,0.02766798418972332,0.0,0.03162055335968379,0.0,0.0,0.0,0.0,0.0,0.0,0.03359683794466403,0.0,0.03359683794466403,0.011857707509881422,0.02766798418972332,0.0,0.0,0.03359683794466403,0.03359683794466403,0.0,0.0,0.0,0.005928853754940711,0.0,0.0,0.0,0.03359683794466403,0.0,0.03359683794466403,0.0,0.03359683794466403,0.03359683794466403,0.0,0.03359683794466403,0.03359683794466403,0.03359683794466403,0.0,0.02766798418972332,0.03359683794466403
FT9,0.0,0.03829160530191458,0.036818851251840944,0.025036818851251842,0.03829160530191458,0.0,0.0,0.03829160530191458,0.0,0.022091310751104567,0.0,0.036818851251840944,0.0,0.039764359351988215,0.0,0.039764359351988215,0.0,0.039764359351988215,0.016200294550810016,0.017673048600883652,0.033873343151693665,0.0,0.03240058910162003,0.01914580265095729,0.022091310751104567,0.0,0.025036818851251842,0.0,0.0,0.0,0.0,0.0,0.0,0.039764359351988215,0.0,0.039764359351988215,0.008836524300441826,0.020618556701030927,0.0,0.0,0.029455081001472753,0.039764359351988215,0.0,0.0,0.0,0.004418262150220913,0.0,0.0,0.0,0.036818851251840944,0.0,0.029455081001472753,0.0,0.035346097201767304,0.035346097201767304,0.0,0.03829160530191458,0.036818851251840944,0.025036818851251842,0.0,0.022091310751104567,0.036818851251840944
FC5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C3,0.0,0.03556771545827633,0.03967168262653899,0.023255813953488372,0.036935704514363885,0.0,0.0,0.04103967168262654,0.0,0.02051983584131327,0.0,0.03967168262653899,0.0,0.04240766073871409,0.0,0.04240766073871409,0.0,0.04240766073871409,0.015047879616963064,0.016415868673050615,0.03556771545827633,0.0,0.03419972640218878,0.017783857729138167,0.02051983584131327,0.0,0.023255813953488372,0.0,0.0,0.0,0.0,0.0,0.0,0.038303693570451436,0.0,0.04240766073871409,0.008207934336525308,0.019151846785225718,0.0,0.0,0.027359781121751026,0.04240766073871409,0.0,0.0,0.0,0.004103967168262654,0.0,0.0,0.0,0.03419972640218878,0.0,0.03283173734610123,0.0,0.03419972640218878,0.038303693570451436,0.0,0.03556771545827633,0.03556771545827633,0.023255813953488372,0.0,0.02051983584131327,0.036935704514363885
T7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP9,0.0,0.033860045146726865,0.033860045146726865,0.029345372460496615,0.033860045146726865,0.0,0.0,0.033860045146726865,0.0,0.03160270880361174,0.0,0.033860045146726865,0.0,0.033860045146726865,0.0,0.033860045146726865,0.0,0.033860045146726865,0.024830699774266364,0.02708803611738149,0.033860045146726865,0.0,0.033860045146726865,0.01805869074492099,0.024830699774266364,0.0,0.033860045146726865,0.0,0.0,0.0,0.0,0.0,0.0,0.033860045146726865,0.0,0.033860045146726865,0.013544018058690745,0.024830699774266364,0.0,0.0,0.033860045146726865,0.033860045146726865,0.0,0.0,0.0,0.006772009029345372,0.0,0.0,0.0,0.033860045146726865,0.0,0.03160270880361174,0.0,0.033860045146726865,0.033860045146726865,0.0,0.033860045146726865,0.033860045146726865,0.03160270880361174,0.0,0.024830699774266364,0.033860045146726865
CP5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CP1,0.0,0.03636363636363636,0.039160839160839164,0.023776223776223775,0.03776223776223776,0.0,0.0,0.04055944055944056,0.0,0.02097902097902098,0.0,0.039160839160839164,0.0,0.04055944055944056,0.0,0.04055944055944056,0.0,0.04055944055944056,0.015384615384615385,0.016783216783216783,0.03636363636363636,0.0,0.03496503496503497,0.01818181818181818,0.02097902097902098,0.0,0.023776223776223775,0.0,0.0,0.0,0.0,0.0,0.0,0.03776223776223776,0.0,0.04055944055944056,0.008391608391608392,0.019580419580419582,0.0,0.0,0.027972027972027972,0.04055944055944056,0.0,0.0,0.0,0.004195804195804196,0.0,0.0,0.0,0.03496503496503497,0.0,0.032167832167832165,0.0,0.03496503496503497,0.03776223776223776,0.0,0.03636363636363636,0.03636363636363636,0.023776223776223775,0.0,0.02097902097902098,0.03776223776223776
Pz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P3,0.0,0.034346103038309116,0.03830911492734478,0.022457067371202115,0.035667107001321,0.0,0.0,0.04095112285336856,0.0,0.019815059445178335,0.0,0.03830911492734478,0.0,0.046235138705416116,0.0,0.047556142668428,0.0,0.043593130779392336,0.01453104359313078,0.015852047556142668,0.034346103038309116,0.0,0.03302509907529723,0.017173051519154558,0.019815059445178335,0.0,0.022457067371202115,0.0,0.0,0.0,0.0,0.0,0.0,0.036988110964332896,0.0,0.046235138705416116,0.007926023778071334,0.018494055482166448,0.0,0.0,0.026420079260237782,0.047556142668428,0.0,0.0,0.0,0.003963011889035667,0.0,0.0,0.0,0.03302509907529723,0.0,0.034346103038309116,0.0,0.03302509907529723,0.04095112285336856,0.0,0.034346103038309116,0.034346103038309116,0.022457067371202115,0.0,0.019815059445178335,0.035667107001321
P7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O1,0.0,0.033121019108280254,0.03694267515923567,0.02165605095541401,0.034394904458598725,0.0,0.0,0.03949044585987261,0.0,0.01910828025477707,0.0,0.03694267515923567,0.0,0.045859872611464965,0.0,0.07770700636942675,0.0,0.04203821656050955,0.014012738853503185,0.015286624203821656,0.033121019108280254,0.0,0.03184713375796178,0.016560509554140127,0.01910828025477707,0.0,0.02165605095541401,0.0,0.0,0.0,0.0,0.0,0.0,0.035668789808917196,0.0,0.044585987261146494,0.007643312101910828,0.017834394904458598,0.0,0.0,0.025477707006369428,0.04713375796178344,0.0,0.0,0.0,0.003821656050955414,0.0,0.0,0.0,0.03184713375796178,0.0,0.033121019108280254,0.0,0.03184713375796178,0.04076433121019108,0.0,0.033121019108280254,0.033121019108280254,0.02165605095541401,0.0,0.01910828025477707,0.034394904458598725
Oz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O2,0.0,0.034993270524899055,0.039030955585464336,0.02288021534320323,0.03633916554508748,0.0,0.0,0.04172274562584118,0.0,0.020188425302826378,0.0,0.039030955585464336,0.0,0.04441453566621804,0.0,0.04441453566621804,0.0,0.04306864064602961,0.014804845222072678,0.016150740242261104,0.034993270524899055,0.0,0.033647375504710635,0.017496635262449527,0.020188425302826378,0.0,0.02288021534320323,0.0,0.0,0.0,0.0,0.0,0.0,0.03768506056527591,0.0,0.04441453566621804,0.008075370121130552,0.018842530282637954,0.0,0.0,0.026917900403768506,0.04441453566621804,0.0,0.0,0.0,0.004037685060565276,0.0,0.0,0.0,0.033647375504710635,0.0,0.033647375504710635,0.0,0.033647375504710635,0.039030955585464336,0.0,0.034993270524899055,0.034993270524899055,0.02288021534320323,0.0,0.020188425302826378,0.03633916554508748
