,P7,AF7,AF3,TP7,P5,PO7,PO3,F6
P7,0.34,0.0,0.0,0.0,0.0,0.36,0.0,0.3
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO7,0.3,0.0,0.0,0.0,0.0,0.45,0.0,0.25
PO3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F6,0.3409090909090909,0.0,0.0,0.0,0.0,0.3409090909090909,0.0,0.3181818181818182
