,P7,AF7,AF3,TP7,P5,PO7,PO3,F6
P7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.46153846153846156,0.3269230769230769,0.0,0.0,0.21153846153846154,0.0,0.0
AF3,0.0,0.375,0.4,0.0,0.0,0.225,0.0,0.0
TP7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
PO7,0.0,0.34375,0.34375,0.0,0.0,0.3125,0.0,0.0
PO3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
