,caudalmiddlefrontal-rh,inferiorparietal-rh,parstriangularis-rh,postcentral-rh,superiorfrontal-rh,superiortemporal-lh,superiortemporal-rh,supramarginal-rh
caudalmiddlefrontal-rh,0.47368421052631576,0.0,0.0,0.12631578947368421,0.1368421052631579,0.010526315789473684,0.12631578947368421,0.12631578947368421
inferiorparietal-rh,0.0,0.34782608695652173,0.0,0.0,0.391304347826087,0.0,0.0,0.2608695652173913
parstriangularis-rh,0.0,0.0,0.5531914893617021,0.1276595744680851,0.0,0.06382978723404255,0.2553191489361702,0.0
postcentral-rh,0.10434782608695652,0.0,0.06086956521739131,0.2956521739130435,0.0,0.02608695652173913,0.28695652173913044,0.22608695652173913
superiorfrontal-rh,0.21428571428571427,0.14285714285714285,0.0,0.0,0.5357142857142857,0.0,0.0,0.10714285714285714
superiortemporal-lh,0.1111111111111111,0.0,0.1111111111111111,0.1111111111111111,0.0,0.6296296296296297,0.037037037037037035,0.0
superiortemporal-rh,0.09230769230769231,0.0,0.08461538461538462,0.23076923076923078,0.0,0.0,0.4076923076923077,0.18461538461538463
supramarginal-rh,0.1,0.06666666666666667,0.0,0.21666666666666667,0.06666666666666667,0.008333333333333333,0.21666666666666667,0.325
