,caudalmiddlefrontal-rh,inferiorparietal-rh,parstriangularis-rh,postcentral-rh,superiorparietal-lh,superiortemporal-lh,superiortemporal-rh,supramarginal-rh
caudalmiddlefrontal-rh,0.3697916666666667,0.026041666666666668,0.11979166666666667,0.11458333333333333,0.046875,0.10416666666666667,0.08854166666666667,0.13020833333333334
inferiorparietal-rh,0.02962962962962963,0.37777777777777777,0.06666666666666667,0.11851851851851852,0.17777777777777778,0.05185185185185185,0.0,0.17777777777777778
parstriangularis-rh,0.1301775147928994,0.0650887573964497,0.16568047337278108,0.16568047337278108,0.0650887573964497,0.13609467455621302,0.10059171597633136,0.17159763313609466
postcentral-rh,0.10576923076923077,0.09615384615384616,0.1346153846153846,0.1875,0.08173076923076923,0.11057692307692307,0.09134615384615384,0.19230769230769232
superiorparietal-lh,0.046242774566473986,0.15028901734104047,0.06358381502890173,0.08670520231213873,0.44508670520231214,0.06358381502890173,0.011560693641618497,0.1329479768786127
superiortemporal-lh,0.12837837837837837,0.060810810810810814,0.16216216216216217,0.16216216216216217,0.07432432432432433,0.1554054054054054,0.0945945945945946,0.16216216216216217
superiortemporal-rh,0.13846153846153847,0.0,0.13846153846153847,0.13846153846153847,0.038461538461538464,0.11538461538461539,0.2923076923076923,0.13846153846153847
supramarginal-rh,0.09745762711864407,0.11440677966101695,0.11864406779661017,0.1652542372881356,0.1016949152542373,0.09745762711864407,0.07203389830508475,0.2330508474576271
