,bankssts-rh,caudalanteriorcingulate-lh,frontalpole-lh,isthmuscingulate-rh,medialorbitofrontal-lh,parahippocampal-lh,parahippocampal-rh,rostralanteriorcingulate-rh
bankssts-rh,0.43023255813953487,0.0,0.0,0.26744186046511625,0.0,0.03488372093023256,0.26744186046511625,0.0
caudalanteriorcingulate-lh,0.0,0.5052631578947369,0.021052631578947368,0.0,0.0,0.0,0.0,0.47368421052631576
frontalpole-lh,0.0,0.0,0.6896551724137931,0.0,0.27586206896551724,0.0,0.0,0.034482758620689655
isthmuscingulate-rh,0.24324324324324326,0.0,0.0,0.372972972972973,0.0,0.11891891891891893,0.2648648648648649,0.0
medialorbitofrontal-lh,0.0,0.0,0.2463768115942029,0.0,0.7318840579710145,0.021739130434782608,0.0,0.0
parahippocampal-lh,0.029411764705882353,0.0,0.0,0.1568627450980392,0.029411764705882353,0.7647058823529411,0.0196078431372549,0.0
parahippocampal-rh,0.25824175824175827,0.0,0.0,0.2857142857142857,0.0,0.027472527472527472,0.42857142857142855,0.0
rostralanteriorcingulate-rh,0.0,0.33088235294117646,0.051470588235294115,0.0,0.0,0.0,0.0,0.6176470588235294
