,entorhinal-lh,frontalpole-lh,frontalpole-rh,isthmuscingulate-rh,parahippocampal-lh,parahippocampal-rh,temporalpole-lh,temporalpole-rh
entorhinal-lh,0.6533333333333333,0.0,0.0,0.0,0.11666666666666667,0.0,0.17333333333333334,0.056666666666666664
frontalpole-lh,0.0,0.9629629629629629,0.037037037037037035,0.0,0.0,0.0,0.0,0.0
frontalpole-rh,0.0,0.04938271604938271,0.9012345679012346,0.0,0.018518518518518517,0.0,0.0,0.030864197530864196
isthmuscingulate-rh,0.0,0.0,0.0,0.6457142857142857,0.0,0.35428571428571426,0.0,0.0
parahippocampal-lh,0.10932475884244373,0.0,0.003215434083601286,0.0,0.6816720257234726,0.0,0.09646302250803858,0.10932475884244373
parahippocampal-rh,0.0,0.0,0.0,0.25,0.0,0.6290322580645161,0.0,0.12096774193548387
temporalpole-lh,0.2163265306122449,0.0,0.0,0.0,0.10612244897959183,0.0,0.6775510204081633,0.0
temporalpole-rh,0.07296137339055794,0.0,0.03862660944206009,0.0,0.12017167381974249,0.11158798283261803,0.0,0.6566523605150214
