,inferiorparietal-rh,postcentral-lh,postcentral-rh,superiorfrontal-lh,superiorparietal-lh,superiorparietal-rh,superiortemporal-rh,supramarginal-lh
inferiorparietal-rh,0.17857142857142858,0.15625,0.03571428571428571,0.15625,0.15625,0.17410714285714285,0.004464285714285714,0.13839285714285715
postcentral-lh,0.16203703703703703,0.16203703703703703,0.037037037037037035,0.16666666666666666,0.1574074074074074,0.17592592592592593,0.004629629629629629,0.13425925925925927
postcentral-rh,0.0958904109589041,0.0958904109589041,0.273972602739726,0.1917808219178082,0.1232876712328767,0.136986301369863,0.0410958904109589,0.0410958904109589
superiorfrontal-lh,0.14479638009049775,0.1493212669683258,0.058823529411764705,0.19457013574660634,0.16289592760180996,0.167420814479638,0.004524886877828055,0.11764705882352941
superiorparietal-lh,0.15454545454545454,0.15,0.04090909090909091,0.16818181818181818,0.17272727272727273,0.18181818181818182,0.004545454545454545,0.12727272727272726
superiorparietal-rh,0.15966386554621848,0.14705882352941177,0.046218487394957986,0.15966386554621848,0.15966386554621848,0.18487394957983194,0.008403361344537815,0.13445378151260504
superiortemporal-rh,0.125,0.15625,0.15625,0.15625,0.125,0.125,0.09375,0.0625
supramarginal-lh,0.1794871794871795,0.1641025641025641,0.02564102564102564,0.14871794871794872,0.14871794871794872,0.16923076923076924,0.005128205128205128,0.15897435897435896
