,caudalmiddlefrontal-lh,postcentral-lh,postcentral-rh,superiorfrontal-lh,superiorfrontal-rh,superiorparietal-lh,superiorparietal-rh,superiortemporal-rh
caudalmiddlefrontal-lh,0.21568627450980393,0.0784313725490196,0.12745098039215685,0.058823529411764705,0.16666666666666666,0.0784313725490196,0.11764705882352941,0.1568627450980392
postcentral-lh,0.08490566037735849,0.16981132075471697,0.05660377358490566,0.10377358490566038,0.16037735849056603,0.16981132075471697,0.16037735849056603,0.09433962264150944
postcentral-rh,0.12380952380952381,0.05714285714285714,0.3333333333333333,0.02857142857142857,0.13333333333333333,0.0380952380952381,0.047619047619047616,0.23809523809523808
superiorfrontal-lh,0.06329113924050633,0.13924050632911392,0.02531645569620253,0.16455696202531644,0.13924050632911392,0.17721518987341772,0.17721518987341772,0.11392405063291139
superiorfrontal-rh,0.11450381679389313,0.12213740458015267,0.10687022900763359,0.08396946564885496,0.19083969465648856,0.1297709923664122,0.11450381679389313,0.13740458015267176
superiorparietal-lh,0.07627118644067797,0.13559322033898305,0.0423728813559322,0.11016949152542373,0.13559322033898305,0.2542372881355932,0.15254237288135594,0.09322033898305085
superiorparietal-rh,0.09565217391304348,0.1391304347826087,0.034782608695652174,0.11304347826086956,0.13043478260869565,0.16521739130434782,0.22608695652173913,0.09565217391304348
superiortemporal-rh,0.10687022900763359,0.07633587786259542,0.183206106870229,0.07633587786259542,0.1297709923664122,0.08396946564885496,0.09923664122137404,0.24427480916030533
