,inferiorparietal-rh,postcentral-lh,postcentral-rh,superiorfrontal-lh,superiorparietal-lh,superiorparietal-rh,superiortemporal-rh,supramarginal-lh
inferiorparietal-rh,0.13043478260869565,0.13043478260869565,0.13043478260869565,0.17391304347826086,0.17391304347826086,0.17391304347826086,0.043478260869565216,0.043478260869565216
postcentral-lh,0.13043478260869565,0.13043478260869565,0.13043478260869565,0.17391304347826086,0.17391304347826086,0.17391304347826086,0.043478260869565216,0.043478260869565216
postcentral-rh,0.13043478260869565,0.13043478260869565,0.13043478260869565,0.17391304347826086,0.17391304347826086,0.17391304347826086,0.043478260869565216,0.043478260869565216
superiorfrontal-lh,0.12,0.12,0.12,0.16,0.2,0.2,0.04,0.04
superiorparietal-lh,0.11538461538461539,0.11538461538461539,0.11538461538461539,0.15384615384615385,0.19230769230769232,0.23076923076923078,0.038461538461538464,0.038461538461538464
superiorparietal-rh,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.14814814814814814,0.18518518518518517,0.25925925925925924,0.037037037037037035,0.037037037037037035
superiortemporal-rh,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.07142857142857142,0.07142857142857142
supramarginal-lh,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.07142857142857142,0.07142857142857142
