,frontalpole-lh,frontalpole-rh,lateraloccipital-rh,lateralorbitofrontal-rh,medialorbitofrontal-rh,pericalcarine-lh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
frontalpole-lh,0.13793103448275862,0.13166144200626959,0.10344827586206896,0.13479623824451412,0.14106583072100312,0.09404388714733543,0.13166144200626959,0.12539184952978055
frontalpole-rh,0.13074204946996468,0.14840989399293286,0.09187279151943463,0.127208480565371,0.1413427561837456,0.0812720848056537,0.12367491166077739,0.15547703180212014
lateraloccipital-rh,0.127208480565371,0.10954063604240283,0.1413427561837456,0.13074204946996468,0.12367491166077739,0.13074204946996468,0.13427561837455831,0.10247349823321555
lateralorbitofrontal-rh,0.13761467889908258,0.12538226299694188,0.10397553516819572,0.13761467889908258,0.1437308868501529,0.09785932721712538,0.1345565749235474,0.11926605504587157
medialorbitofrontal-rh,0.134375,0.1375,0.1,0.13125,0.14375,0.090625,0.128125,0.134375
pericalcarine-lh,0.12274368231046931,0.10108303249097472,0.15162454873646208,0.1263537906137184,0.11913357400722022,0.1552346570397112,0.1299638989169675,0.09386281588447654
rostralanteriorcingulate-lh,0.1398176291793313,0.12158054711246201,0.10638297872340426,0.1398176291793313,0.1398176291793313,0.10030395136778116,0.13677811550151975,0.11550151975683891
rostralanteriorcingulate-rh,0.13108614232209737,0.149812734082397,0.0898876404494382,0.12734082397003746,0.14232209737827714,0.07865168539325842,0.12359550561797752,0.15730337078651685
