,P3,Oz,O2,CP3,P1,P5,PO4,PO8
P3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oz,0.0,0.23,0.0,0.06,0.12,0.14,0.22,0.23
O2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CP3,0.0,0.17142857142857143,0.0,0.14285714285714285,0.17142857142857143,0.17142857142857143,0.17142857142857143,0.17142857142857143
P1,0.0,0.18571428571428572,0.0,0.08571428571428572,0.17142857142857143,0.18571428571428572,0.18571428571428572,0.18571428571428572
P5,0.0,0.19753086419753085,0.0,0.07407407407407407,0.16049382716049382,0.18518518518518517,0.18518518518518517,0.19753086419753085
PO4,0.0,0.23157894736842105,0.0,0.06315789473684211,0.11578947368421053,0.1368421052631579,0.22105263157894736,0.23157894736842105
PO8,0.0,0.23,0.0,0.06,0.12,0.14,0.22,0.23
