,P3,Oz,O2,CP3,P1,P5,PO3,PO4
P3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CP3,0.0,0.0,0.0,0.24793388429752067,0.24793388429752067,0.256198347107438,0.24793388429752067,0.0
P1,0.0,0.0,0.0,0.248,0.248,0.256,0.248,0.0
P5,0.0,0.0,0.0,0.2421875,0.25,0.2578125,0.25,0.0
PO3,0.0,0.0,0.0,0.248,0.248,0.256,0.248,0.0
PO4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
