,Fp1,P3,Oz,O2,CP3,P1,PO4,PO8
Fp1,0.2127659574468085,0.09042553191489362,0.20877659574468085,0.0,0.03324468085106383,0.03723404255319149,0.20877659574468085,0.20877659574468085
P3,0.10793650793650794,0.5095238095238095,0.10317460317460317,0.0,0.03492063492063492,0.0380952380952381,0.10317460317460317,0.10317460317460317
Oz,0.21073825503355706,0.08993288590604027,0.20939597315436242,0.0,0.03355704697986577,0.03758389261744966,0.20939597315436242,0.20939597315436242
O2,0.0,0.0,0.0,0.794392523364486,0.10747663551401869,0.09813084112149532,0.0,0.0
CP3,0.03355704697986577,0.032214765100671144,0.03355704697986577,0.03087248322147651,0.40134228187919463,0.40134228187919463,0.03355704697986577,0.03355704697986577
P1,0.03684210526315789,0.034210526315789476,0.03684210526315789,0.02763157894736842,0.39473684210526316,0.3960526315789474,0.03684210526315789,0.03684210526315789
PO4,0.21073825503355706,0.08993288590604027,0.20939597315436242,0.0,0.03355704697986577,0.03758389261744966,0.20939597315436242,0.20939597315436242
PO8,0.21073825503355706,0.08993288590604027,0.20939597315436242,0.0,0.03355704697986577,0.03758389261744966,0.20939597315436242,0.20939597315436242
