,bankssts-rh,entorhinal-lh,frontalpole-rh,insula-rh,parahippocampal-lh,parahippocampal-rh,parsorbitalis-rh,temporalpole-lh
bankssts-rh,0.785958904109589,0.017123287671232876,0.0,0.0,0.1541095890410959,0.025684931506849314,0.017123287671232876,0.0
entorhinal-lh,0.013717421124828532,0.5898491083676269,0.0,0.0,0.02606310013717421,0.13168724279835392,0.027434842249657063,0.2112482853223594
frontalpole-rh,0.0,0.0,0.8362573099415205,0.03508771929824561,0.0,0.005847953216374269,0.1111111111111111,0.011695906432748537
insula-rh,0.0,0.0,0.030848329048843187,0.9691516709511568,0.0,0.0,0.0,0.0
parahippocampal-lh,0.1611842105263158,0.03125,0.0,0.0,0.6694078947368421,0.08388157894736842,0.023026315789473683,0.03125
parahippocampal-rh,0.01800327332242226,0.1342062193126023,0.006546644844517185,0.0,0.07364975450081833,0.6350245499181669,0.07692307692307693,0.05564648117839607
parsorbitalis-rh,0.01607717041800643,0.02572347266881029,0.05787781350482315,0.0,0.022508038585209004,0.07556270096463022,0.7765273311897106,0.02572347266881029
temporalpole-lh,0.0,0.24427480916030533,0.0015267175572519084,0.0,0.02900763358778626,0.06412213740458016,0.03206106870229008,0.6290076335877862
