,frontalpole-lh,frontalpole-rh,lateralorbitofrontal-rh,medialorbitofrontal-rh,parahippocampal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,temporalpole-lh
frontalpole-lh,0.5163398692810458,0.06753812636165578,0.014161220043572984,0.0010893246187363835,0.04793028322440087,0.10348583877995643,0.18082788671023964,0.06862745098039216
frontalpole-rh,0.04230317273795535,0.3108108108108108,0.15804935370152762,0.11692126909518213,0.12220916568742655,0.13219741480611047,0.043478260869565216,0.07403055229142186
lateralorbitofrontal-rh,0.010080645161290322,0.19422043010752688,0.34274193548387094,0.21303763440860216,0.06518817204301075,0.10416666666666667,0.036290322580645164,0.034274193548387094
medialorbitofrontal-rh,0.0013605442176870747,0.154421768707483,0.22585034013605443,0.38639455782312926,0.08163265306122448,0.09727891156462586,0.047619047619047616,0.005442176870748299
parahippocampal-rh,0.03907496012759171,0.16507177033492823,0.0685805422647528,0.0861244019138756,0.3827751196172249,0.14992025518341306,0.03987240829346093,0.0685805422647528
rostralanteriorcingulate-lh,0.0675422138836773,0.1350844277673546,0.08943089430894309,0.07817385866166354,0.1200750469043152,0.342714196372733,0.09255784865540963,0.07442151344590368
rostralanteriorcingulate-rh,0.1560344827586207,0.05775862068965517,0.039655172413793106,0.054310344827586204,0.03620689655172414,0.11206896551724138,0.4870689655172414,0.056896551724137934
temporalpole-lh,0.061167747914735865,0.1102873030583874,0.04355885078776645,0.0074142724745134385,0.07414272474513438,0.10936051899907322,0.07043558850787766,0.5236329935125116
