,frontalpole-lh,frontalpole-rh,lateralorbitofrontal-rh,parahippocampal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,temporalpole-lh,temporalpole-rh
frontalpole-lh,0.4294385432473445,0.12063732928679818,0.05690440060698027,0.005311077389984826,0.1479514415781487,0.15250379362670713,0.0,0.08725341426403642
frontalpole-rh,0.10801630434782608,0.344429347826087,0.17255434782608695,0.010869565217391304,0.07540760869565218,0.140625,0.030570652173913044,0.11752717391304347
lateralorbitofrontal-rh,0.0652892561983471,0.2,0.36363636363636365,0.0,0.08760330578512397,0.10578512396694215,0.021487603305785124,0.15619834710743802
parahippocampal-rh,0.008278145695364239,0.023178807947019868,0.0,0.7119205298013245,0.0,0.014900662251655629,0.24172185430463577,0.0
rostralanteriorcingulate-lh,0.1509433962264151,0.07773584905660377,0.07245283018867925,0.0,0.3411320754716981,0.20452830188679244,0.057358490566037736,0.09584905660377359
rostralanteriorcingulate-rh,0.13111545988258316,0.12459230267449445,0.08414872798434442,0.007175472928897586,0.17547292889758642,0.3561643835616438,0.05283757338551859,0.0684931506849315
temporalpole-lh,0.0,0.03714859437751004,0.020080321285140562,0.13654618473895583,0.0823293172690763,0.09337349397590361,0.5622489959839357,0.06827309236947791
temporalpole-rh,0.09285714285714286,0.12222222222222222,0.1373015873015873,0.0,0.10396825396825397,0.08492063492063492,0.06031746031746032,0.3984126984126984
