,postcentral-lh,postcentral-rh,rostralmiddlefrontal-lh,superiorfrontal-rh,superiorparietal-lh,superiorparietal-rh,superiortemporal-lh,supramarginal-lh
postcentral-lh,0.22935779816513763,0.12844036697247707,0.12385321100917432,0.16055045871559634,0.045871559633027525,0.11926605504587157,0.05504587155963303,0.13761467889908258
postcentral-rh,0.08033240997229917,0.19113573407202217,0.14127423822714683,0.1772853185595568,0.024930747922437674,0.14958448753462603,0.09141274238227147,0.1440443213296399
rostralmiddlefrontal-lh,0.07887323943661972,0.14366197183098592,0.19154929577464788,0.16056338028169015,0.005633802816901409,0.16619718309859155,0.10985915492957747,0.14366197183098592
superiorfrontal-rh,0.09560723514211886,0.15762273901808785,0.1421188630490956,0.1834625322997416,0.028423772609819122,0.14987080103359174,0.08785529715762273,0.15503875968992248
superiorparietal-lh,0.0989010989010989,0.0989010989010989,0.03296703296703297,0.12087912087912088,0.38461538461538464,0.07692307692307693,0.03296703296703297,0.15384615384615385
superiorparietal-rh,0.0782122905027933,0.15363128491620112,0.15921787709497207,0.164804469273743,0.019553072625698324,0.18994413407821228,0.08659217877094973,0.14804469273743018
superiortemporal-lh,0.04700854700854701,0.14102564102564102,0.1581196581196581,0.14102564102564102,0.017094017094017096,0.13247863247863248,0.2777777777777778,0.08547008547008547
supramarginal-lh,0.0872093023255814,0.13953488372093023,0.1511627906976744,0.1686046511627907,0.040697674418604654,0.1511627906976744,0.06395348837209303,0.19767441860465115
