,parsopercularis-lh,postcentral-lh,rostralmiddlefrontal-lh,superiorparietal-lh,superiorparietal-rh,superiortemporal-lh,superiortemporal-rh,supramarginal-lh
parsopercularis-lh,0.2077922077922078,0.08441558441558442,0.1331168831168831,0.10714285714285714,0.11363636363636363,0.07792207792207792,0.1461038961038961,0.12987012987012986
postcentral-lh,0.15476190476190477,0.20833333333333334,0.125,0.05357142857142857,0.08333333333333333,0.08928571428571429,0.17261904761904762,0.1130952380952381
rostralmiddlefrontal-lh,0.1337579617834395,0.06687898089171974,0.18471337579617833,0.12420382165605096,0.15286624203821655,0.025477707006369428,0.15605095541401273,0.15605095541401273
superiorparietal-lh,0.12096774193548387,0.04032258064516129,0.14112903225806453,0.21370967741935484,0.1532258064516129,0.056451612903225805,0.1532258064516129,0.12096774193548387
superiorparietal-rh,0.12152777777777778,0.052083333333333336,0.16319444444444445,0.1284722222222222,0.20833333333333334,0.003472222222222222,0.1527777777777778,0.1701388888888889
superiortemporal-lh,0.18032786885245902,0.11475409836065574,0.040983606557377046,0.09836065573770492,0.0,0.4672131147540984,0.09836065573770492,0.0
superiortemporal-rh,0.13636363636363635,0.09393939393939393,0.14545454545454545,0.11818181818181818,0.1393939393939394,0.03939393939393939,0.17575757575757575,0.15151515151515152
supramarginal-lh,0.13541666666666666,0.0625,0.1701388888888889,0.1111111111111111,0.17708333333333334,0.0,0.1597222222222222,0.1840277777777778
