,Fp1,Fz,F3,F7,FT9,FC5,FC1,C3,T7,TP9,CP5,CP1,Pz,P3,P7,O1,Oz,O2,P8,TP10,CP6,CP2,Cz,C4,T8,FT10,FC6,FC2,F4,F8,Fp2,AF7,AF3,AFz,F1,F5,FT7,FC3,C1,C5,TP7,CP3,P1,P5,PO7,PO3,POz,PO4,PO8,P2,CPz,CP4,TP8,C6,C2,FC4,FT8,F6,AF8,AF4,F2,FCz
Fp1,0.017793959284139276,0.01687092969591303,0.017332444490026154,0.017691400441003025,0.017691400441003025,0.016819650274344906,0.0176401210194349,0.01774267986257115,0.017486282754730527,0.01774267986257115,0.0176401210194349,0.017588841597866774,0.0174350033331624,0.0176401210194349,0.0176401210194349,0.017383723911594276,0.017588841597866774,0.0,0.002307573970565612,0.001076867852930619,0.0,0.017229885646889903,0.017486282754730527,0.017486282754730527,0.0174350033331624,0.017537562176298652,0.0174350033331624,0.0176401210194349,0.017588841597866774,0.017793959284139276,0.017845238705707398,0.017588841597866774,0.017537562176298652,0.01774267986257115,0.0174350033331624,0.017691400441003025,0.017486282754730527,0.017588841597866774,0.0174350033331624,0.01774267986257115,0.017332444490026154,0.017024767960617405,0.01728116506845803,0.017588841597866774,0.017588841597866774,0.017537562176298652,0.017178606225321778,0.017588841597866774,0.0174350033331624,0.017127326803753652,0.017537562176298652,0.017178606225321778,0.0,0.0176401210194349,0.017486282754730527,0.0176401210194349,0.01707604738218553,0.017537562176298652,0.016409414901799906,0.017691400441003025,0.017691400441003025,0.017588841597866774
Fz,0.01752342633278628,0.01747048546773254,0.01752342633278628,0.01747048546773254,0.01752342633278628,0.017258722007517602,0.017417544602678806,0.01747048546773254,0.017576367197840014,0.01747048546773254,0.01752342633278628,0.01747048546773254,0.017576367197840014,0.01747048546773254,0.01747048546773254,0.017417544602678806,0.017576367197840014,0.0,0.001958812006988194,0.0010058764360209645,0.0,0.01736460373762507,0.017576367197840014,0.017576367197840014,0.017576367197840014,0.01752342633278628,0.01752342633278628,0.01752342633278628,0.017576367197840014,0.01747048546773254,0.01752342633278628,0.017576367197840014,0.01752342633278628,0.01752342633278628,0.017576367197840014,0.01752342633278628,0.017576367197840014,0.017576367197840014,0.017576367197840014,0.01752342633278628,0.017576367197840014,0.01747048546773254,0.017576367197840014,0.017576367197840014,0.017576367197840014,0.01752342633278628,0.01736460373762507,0.017576367197840014,0.017417544602678806,0.016994017682248928,0.01747048546773254,0.01736460373762507,0.0,0.01752342633278628,0.017576367197840014,0.017576367197840014,0.01747048546773254,0.01752342633278628,0.016888135952141458,0.01752342633278628,0.01752342633278628,0.01752342633278628
F3,0.017531120331950208,0.017064315352697094,0.017479253112033195,0.01758298755186722,0.01758298755186722,0.01696058091286307,0.017427385892116183,0.01758298755186722,0.017531120331950208,0.01758298755186722,0.01758298755186722,0.01758298755186722,0.01758298755186722,0.01758298755186722,0.01758298755186722,0.017479253112033195,0.01758298755186722,0.0,0.002074688796680498,0.0010892116182572614,0.0,0.017427385892116183,0.01758298755186722,0.017531120331950208,0.01758298755186722,0.01758298755186722,0.017531120331950208,0.01758298755186722,0.01758298755186722,0.01758298755186722,0.017531120331950208,0.017531120331950208,0.01758298755186722,0.01758298755186722,0.017531120331950208,0.01758298755186722,0.01758298755186722,0.01758298755186722,0.01758298755186722,0.01758298755186722,0.017427385892116183,0.017168049792531122,0.017479253112033195,0.01758298755186722,0.01758298755186722,0.017531120331950208,0.01732365145228216,0.01758298755186722,0.01737551867219917,0.016908713692946057,0.01758298755186722,0.01737551867219917,0.0,0.01758298755186722,0.01758298755186722,0.01758298755186722,0.017271784232365146,0.01758298755186722,0.016597510373443983,0.01758298755186722,0.01758298755186722,0.01758298755186722
F7,0.017605091618333932,0.01683518965251758,0.01729713083200739,0.017759072011497203,0.017759072011497203,0.01678386285479649,0.01755376482061284,0.017707745213776112,0.01745111122517066,0.01755376482061284,0.017707745213776112,0.01755376482061284,0.01745111122517066,0.017656418416055024,0.01755376482061284,0.01739978442744957,0.017605091618333932,0.0,0.002258379099727968,0.0012831699430272546,0.0,0.017348457629728482,0.01745111122517066,0.01745111122517066,0.017502438022891753,0.017502438022891753,0.01745111122517066,0.017605091618333932,0.017605091618333932,0.01781039880921829,0.017605091618333932,0.017707745213776112,0.017605091618333932,0.017707745213776112,0.01755376482061284,0.017656418416055024,0.01745111122517066,0.017656418416055024,0.017502438022891753,0.017861725606939383,0.01729713083200739,0.01698917004568085,0.01729713083200739,0.01755376482061284,0.017656418416055024,0.017502438022891753,0.01729713083200739,0.017605091618333932,0.01745111122517066,0.01698917004568085,0.017502438022891753,0.01729713083200739,0.0,0.017656418416055024,0.017502438022891753,0.017605091618333932,0.01704049684340194,0.017502438022891753,0.016373248473027766,0.017707745213776112,0.017707745213776112,0.017656418416055024
FT9,0.017609418991553622,0.016841566419247504,0.017302277962631174,0.017762989506014844,0.017762989506014844,0.01679037624776043,0.017507038648579474,0.01771179933452777,0.0174558484770924,0.017558228820066548,0.01771179933452777,0.017558228820066548,0.0174558484770924,0.017660609163040696,0.017558228820066548,0.017353468134118248,0.017609418991553622,0.0,0.0022523675454312773,0.001279754287176862,0.0,0.017302277962631174,0.0174558484770924,0.0174558484770924,0.017507038648579474,0.017507038648579474,0.0174558484770924,0.017609418991553622,0.017609418991553622,0.01781417967750192,0.017609418991553622,0.01771179933452777,0.017609418991553622,0.01771179933452777,0.017558228820066548,0.017660609163040696,0.0174558484770924,0.017660609163040696,0.017507038648579474,0.017865369848988993,0.017302277962631174,0.01699513693370873,0.017302277962631174,0.017558228820066548,0.017660609163040696,0.017507038648579474,0.0172510877911441,0.017609418991553622,0.0174558484770924,0.01699513693370873,0.017507038648579474,0.0172510877911441,0.0,0.017660609163040696,0.017507038648579474,0.017609418991553622,0.017046327105195803,0.017507038648579474,0.016380854875863833,0.01771179933452777,0.01771179933452777,0.017660609163040696
FC5,0.01754572522330923,0.017386218630370057,0.01754572522330923,0.017492556358996172,0.01754572522330923,0.017439387494683115,0.017439387494683115,0.017492556358996172,0.01754572522330923,0.017492556358996172,0.01754572522330923,0.017492556358996172,0.01754572522330923,0.017492556358996172,0.017492556358996172,0.017439387494683115,0.01754572522330923,0.0,0.002126754572522331,0.0007975329646958741,0.0,0.017333049766056995,0.01754572522330923,0.01754572522330923,0.01754572522330923,0.01754572522330923,0.01754572522330923,0.01754572522330923,0.01754572522330923,0.017492556358996172,0.01754572522330923,0.01754572522330923,0.01754572522330923,0.01754572522330923,0.01754572522330923,0.01754572522330923,0.01754572522330923,0.01754572522330923,0.01754572522330923,0.01754572522330923,0.01754572522330923,0.017492556358996172,0.01754572522330923,0.01754572522330923,0.01754572522330923,0.01754572522330923,0.01722671203743088,0.01754572522330923,0.017279880901743937,0.01717354317311782,0.017492556358996172,0.017279880901743937,0.0,0.01754572522330923,0.01754572522330923,0.01754572522330923,0.01754572522330923,0.01754572522330923,0.016907698851552532,0.01754572522330923,0.01754572522330923,0.01754572522330923
FC1,0.01778880959768332,0.016909711448960595,0.017375116351225565,0.01763367463026166,0.01763367463026166,0.01685799979315338,0.01768538628606888,0.017737097941876098,0.017478539662840003,0.01768538628606888,0.01763367463026166,0.01758196297445444,0.017426828007032786,0.01763367463026166,0.01763367463026166,0.017478539662840003,0.01758196297445444,0.0,0.0022753128555176336,0.001034233116144379,0.0,0.01732340469541835,0.017478539662840003,0.017478539662840003,0.017426828007032786,0.017530251318647223,0.017426828007032786,0.01763367463026166,0.01758196297445444,0.01778880959768332,0.01778880959768332,0.017530251318647223,0.017530251318647223,0.017737097941876098,0.017426828007032786,0.01768538628606888,0.017478539662840003,0.01758196297445444,0.017426828007032786,0.017737097941876098,0.017375116351225565,0.017064846416382253,0.017271693039611128,0.01758196297445444,0.01758196297445444,0.01758196297445444,0.017271693039611128,0.01758196297445444,0.017375116351225565,0.01711655807218947,0.017530251318647223,0.017271693039611128,0.0,0.01763367463026166,0.017478539662840003,0.01763367463026166,0.01711655807218947,0.017530251318647223,0.016444306546695625,0.01763367463026166,0.01768538628606888,0.01758196297445444
C3,0.017660950816305577,0.016839511243454154,0.017301571003183077,0.017660950816305577,0.017660950816305577,0.01678817127015094,0.017558270869699147,0.01771229078960879,0.01745559092309272,0.017660950816305577,0.01771229078960879,0.017558270869699147,0.01745559092309272,0.01760961084300236,0.01760961084300236,0.017404250949789507,0.01760961084300236,0.0,0.002207618852038197,0.0011808193859739193,0.0,0.017352910976486294,0.01745559092309272,0.01745559092309272,0.017506930896395934,0.017558270869699147,0.01745559092309272,0.01760961084300236,0.017558270869699147,0.017814970736215217,0.017660950816305577,0.017558270869699147,0.01760961084300236,0.017814970736215217,0.017506930896395934,0.017763630762912003,0.01745559092309272,0.017660950816305577,0.017506930896395934,0.017763630762912003,0.017301571003183077,0.016993531163363794,0.017301571003183077,0.017558270869699147,0.017660950816305577,0.017506930896395934,0.017301571003183077,0.01760961084300236,0.01745559092309272,0.016993531163363794,0.017506930896395934,0.017301571003183077,0.0,0.017660950816305577,0.017506930896395934,0.01760961084300236,0.017044871136667007,0.017506930896395934,0.016377451483725228,0.017660950816305577,0.017763630762912003,0.017660950816305577
T7,0.017534838278397698,0.016969198333933254,0.017431994652131435,0.017586260091530827,0.017637681904663957,0.016917776520800124,0.017380572838998302,0.017586260091530827,0.017534838278397698,0.017534838278397698,0.017637681904663957,0.017534838278397698,0.017586260091530827,0.017586260091530827,0.017534838278397698,0.017380572838998302,0.017637681904663957,0.0,0.0021597161515915053,0.0011312798889288836,0.0,0.017329151025865172,0.017586260091530827,0.017534838278397698,0.017586260091530827,0.017534838278397698,0.017586260091530827,0.017586260091530827,0.017637681904663957,0.017586260091530827,0.017534838278397698,0.017586260091530827,0.017637681904663957,0.017637681904663957,0.017586260091530827,0.017637681904663957,0.017586260091530827,0.017637681904663957,0.017586260091530827,0.017637681904663957,0.017431994652131435,0.017123463773332646,0.017431994652131435,0.017586260091530827,0.017637681904663957,0.017534838278397698,0.01722630739959891,0.017637681904663957,0.017277729212732042,0.016917776520800124,0.017534838278397698,0.017277729212732042,0.0,0.017637681904663957,0.017637681904663957,0.017586260091530827,0.01717488558646578,0.017586260091530827,0.016506402015735076,0.017637681904663957,0.017637681904663957,0.017637681904663957
TP9,0.017636138613861384,0.016914191419141914,0.017378300330033004,0.01758457095709571,0.01758457095709571,0.01686262376237624,0.017533003300330034,0.017687706270627063,0.01742986798679868,0.01773927392739274,0.017636138613861384,0.01758457095709571,0.017533003300330034,0.01758457095709571,0.017636138613861384,0.017481435643564358,0.01758457095709571,0.0,0.0021142739273927393,0.0011344884488448846,0.0,0.017378300330033004,0.017481435643564358,0.01742986798679868,0.017533003300330034,0.017636138613861384,0.017481435643564358,0.01758457095709571,0.017533003300330034,0.01773927392739274,0.01773927392739274,0.017481435643564358,0.01758457095709571,0.01773927392739274,0.017481435643564358,0.01773927392739274,0.017481435643564358,0.017636138613861384,0.017533003300330034,0.017687706270627063,0.017326732673267328,0.017068894389438944,0.017378300330033004,0.01758457095709571,0.01758457095709571,0.017533003300330034,0.017326732673267328,0.01758457095709571,0.017533003300330034,0.01696575907590759,0.017481435643564358,0.017326732673267328,0.0,0.017636138613861384,0.017533003300330034,0.01758457095709571,0.01712046204620462,0.017533003300330034,0.016450082508250825,0.01758457095709571,0.017687706270627063,0.017636138613861384
