,Fp1,Fz,F3,F7,FT9,FC5,FC1,C3,T7,TP9,CP5,CP1,Pz,P3,P7,O1,Oz,O2,P8,TP10,CP6,CP2,Cz,C4,T8,FT10,FC6,FC2,F4,F8,Fp2,AF7,AF3,AFz,F1,F5,FT7,FC3,C1,C5,TP7,CP3,P1,P5,PO7,PO3,POz,PO4,PO8,P2,CPz,CP4,TP8,C6,C2,FC4,FT8,F6,AF8,AF4,F2,FCz
Fp1,0.01756174937684115,0.01673087091170028,0.016957474129465973,0.01756174937684115,0.017448447767958303,0.01646650049097364,0.01725961175315356,0.017221844550192614,0.01725961175315356,0.01733514615907546,0.01733514615907546,0.017523982173880202,0.01725961175315356,0.017523982173880202,0.01756174937684115,0.01707077573834882,0.017410680564997356,0.0,0.009819472769846665,0.0029458418309539994,0.00264370420726641,0.016844172520583126,0.01729737895611451,0.017184077347231663,0.017486214970919255,0.017523982173880202,0.017221844550192614,0.017410680564997356,0.017108542941309767,0.017221844550192614,0.01725961175315356,0.017033008535387868,0.017486214970919255,0.016768638114661227,0.017410680564997356,0.017184077347231663,0.01707077573834882,0.01756174937684115,0.017486214970919255,0.017448447767958303,0.016844172520583126,0.01673087091170028,0.01725961175315356,0.01725961175315356,0.017448447767958303,0.01729737895611451,0.016504267693934586,0.017410680564997356,0.01680640531762218,0.016957474129465973,0.01729737895611451,0.016768638114661227,0.0026814714102273585,0.017486214970919255,0.01725961175315356,0.017410680564997356,0.016768638114661227,0.01733514615907546,0.017372913362036408,0.017410680564997356,0.017221844550192614,0.01756174937684115
Fz,0.016879421716394956,0.018109812365426022,0.017802214703168256,0.01711011996308828,0.016879421716394956,0.01799446324207936,0.0171485696708705,0.01653337434635497,0.01757151645647493,0.01664872346970163,0.01668717317748385,0.016917871424177177,0.017071670255306058,0.01699477083974162,0.016956321131959398,0.016610273761919408,0.017225469086434943,0.0,0.00899723162103968,0.004229467856044294,0.0038834204860043065,0.016302676099661642,0.01741771762534605,0.01760996616425715,0.017302368501999385,0.016840972008612735,0.01757151645647493,0.017225469086434943,0.01757151645647493,0.01653337434635497,0.01699477083974162,0.01753306674869271,0.016840972008612735,0.01607197785296832,0.017263918794217164,0.01653337434635497,0.017725315287603814,0.0171485696708705,0.017263918794217164,0.016764072593048292,0.0178791141187327,0.018148262073208243,0.01741771762534605,0.01741771762534605,0.01711011996308828,0.017340818209781606,0.015918179021839434,0.017263918794217164,0.01760996616425715,0.018186711780990465,0.017302368501999385,0.0162257766840972,0.003921870193786527,0.016956321131959398,0.01745616733312827,0.016956321131959398,0.01799446324207936,0.01745616733312827,0.01791756382651492,0.0171485696708705,0.01657182405413719,0.01703322054752384
F3,0.016936895790515338,0.017774225470046433,0.017850346350003807,0.017165258430387454,0.016936895790515338,0.017507802390195632,0.017203318870366142,0.016594351830707163,0.01762198371013169,0.01670853315064322,0.016746593590621906,0.016974956230494026,0.01712719799040877,0.017051077110451396,0.01701301667047271,0.016670472710664536,0.017279439750323512,0.0,0.009134505594884677,0.0038821648778259877,0.003539620918017812,0.016365989190835047,0.017469741950216944,0.017660044150110375,0.017355560630280886,0.016898835350536653,0.01762198371013169,0.017279439750323512,0.01762198371013169,0.016594351830707163,0.017051077110451396,0.017583923270153002,0.016898835350536653,0.01613762655096293,0.0173175001903022,0.016594351830707163,0.017774225470046433,0.017203318870366142,0.0173175001903022,0.01682271447057928,0.017850346350003807,0.017774225470046433,0.017469741950216944,0.017469741950216944,0.017165258430387454,0.017393621070259574,0.015985384791048184,0.0173175001903022,0.017583923270153002,0.017850346350003807,0.017355560630280886,0.016289868310877673,0.0035776813579964984,0.01701301667047271,0.017507802390195632,0.01701301667047271,0.01781228591002512,0.017507802390195632,0.017850346350003807,0.017203318870366142,0.016632412270685848,0.017089137550430084
F7,0.01730870316137268,0.016858151235263196,0.01708342719831794,0.017533979124427425,0.01730870316137268,0.016595329278366,0.017271157167530225,0.016970789216790568,0.017383795149057597,0.01708342719831794,0.017120973192160396,0.017346249155215137,0.017271157167530225,0.017421341142900053,0.017383795149057597,0.016970789216790568,0.017533979124427425,0.0,0.009611774423668994,0.0031538634827663887,0.0028159495381842757,0.016707967259893368,0.017421341142900053,0.01730870316137268,0.017609071112112337,0.017271157167530225,0.017346249155215137,0.017533979124427425,0.01723361117368777,0.016970789216790568,0.017271157167530225,0.017158519186002853,0.017271157167530225,0.016520237290681083,0.017533979124427425,0.016970789216790568,0.017196065179845312,0.01757152511826988,0.017609071112112337,0.017196065179845312,0.016970789216790568,0.016858151235263196,0.017383795149057597,0.017383795149057597,0.017496433130584965,0.017421341142900053,0.016370053315311255,0.017533979124427425,0.016933243222948112,0.01708342719831794,0.017421341142900053,0.016632875272208456,0.0028534955320267327,0.017383795149057597,0.017383795149057597,0.017346249155215137,0.016895697229105656,0.01745888713674251,0.017496433130584965,0.017496433130584965,0.017008335210633024,0.01745888713674251
FT9,0.017425562542616863,0.016781574361694068,0.017008864307902112,0.017501325858019546,0.017425562542616863,0.01651640275778468,0.017311917569512843,0.017084627623304795,0.017311917569512843,0.01719827259640882,0.01723615425411016,0.017463444200318205,0.017311917569512843,0.017463444200318205,0.017463444200318205,0.017122509281006136,0.017463444200318205,0.0,0.009659822713841958,0.0029547693007045987,0.0026895976967952115,0.01685733767709675,0.017349799227214184,0.01723615425411016,0.017501325858019546,0.017387680884915525,0.0172740359118115,0.017463444200318205,0.017160390938707477,0.017084627623304795,0.017349799227214184,0.017084627623304795,0.017387680884915525,0.016630047730888702,0.017463444200318205,0.017084627623304795,0.017122509281006136,0.017501325858019546,0.017501325858019546,0.017311917569512843,0.01689521933479809,0.016781574361694068,0.017311917569512843,0.017311917569512843,0.017501325858019546,0.017349799227214184,0.01647852110008334,0.017463444200318205,0.01685733767709675,0.017008864307902112,0.017349799227214184,0.016781574361694068,0.002727479354496553,0.017501325858019546,0.017311917569512843,0.017501325858019546,0.01681945601939541,0.017387680884915525,0.017425562542616863,0.017463444200318205,0.017122509281006136,0.017501325858019546
FC5,0.016847359800327588,0.01809531237812963,0.01778332423367912,0.01708135090866547,0.016847359800327588,0.01836830200452383,0.017120349426721783,0.016496373137820763,0.017549333125341238,0.016613368691989705,0.016652367210046017,0.0168863583183839,0.017042352390609156,0.01696435535449653,0.016925356836440215,0.01657437017393339,0.017198346462834413,0.0,0.008852663598783245,0.004562826612588722,0.004211839950081897,0.01626238202948288,0.01739333905311598,0.01758833164339755,0.01727634349894704,0.016808361282271273,0.017549333125341238,0.017198346462834413,0.017549333125341238,0.016496373137820763,0.01696435535449653,0.017510334607284923,0.016808361282271273,0.016028390921144997,0.017237344980890724,0.016496373137820763,0.01770532719756649,0.017120349426721783,0.017237344980890724,0.016730364246158647,0.017861321269791747,0.018134310896185946,0.01739333905311598,0.01739333905311598,0.01708135090866547,0.017315342017003355,0.01587239684891974,0.017237344980890724,0.01758833164339755,0.018446299040636455,0.01727634349894704,0.01618438499337025,0.00425083846813821,0.016925356836440215,0.017432337571172296,0.016925356836440215,0.01797831682396069,0.017432337571172296,0.01797831682396069,0.017120349426721783,0.016535371655877075,0.01700335387255284
FC1,0.017178612059158133,0.017064846416382253,0.017292377701934016,0.017368221463784604,0.017178612059158133,0.016799393249905197,0.017444065225635193,0.01683731513083049,0.017519908987485778,0.01695108077360637,0.016989002654531665,0.017216533940083427,0.017368221463784604,0.017292377701934016,0.01725445582100872,0.016913158892681076,0.017444065225635193,0.0,0.009404626469472885,0.003223359878649981,0.002882062950322336,0.016609783845278725,0.017519908987485778,0.017481987106560487,0.017444065225635193,0.017140690178232842,0.017519908987485778,0.017444065225635193,0.017444065225635193,0.01683731513083049,0.017292377701934016,0.017368221463784604,0.017140690178232842,0.016382252559726963,0.017481987106560487,0.01683731513083049,0.0174061433447099,0.017368221463784604,0.017481987106560487,0.017064846416382253,0.017178612059158133,0.017064846416382253,0.017519908987485778,0.017519908987485778,0.0174061433447099,0.017519908987485778,0.016230565036025785,0.017481987106560487,0.017140690178232842,0.017292377701934016,0.017519908987485778,0.016533940083428136,0.00291998483124763,0.01725445582100872,0.017519908987485778,0.01725445582100872,0.017102768297307547,0.017519908987485778,0.017519908987485778,0.0174061433447099,0.01687523701175578,0.01733029958285931
C3,0.017587554601885203,0.016629626791325007,0.016859529465859453,0.01747260326461798,0.01743428615219557,0.01636140700436815,0.017166066365238715,0.017587554601885203,0.017166066365238715,0.01766418882673002,0.017587554601885203,0.01747260326461798,0.017166066365238715,0.01747260326461798,0.017510920377040388,0.01724270059008353,0.017319334814928346,0.0,0.010077400567093263,0.0026821978695685494,0.00249061230745651,0.017127749252816307,0.017204383477661123,0.0170894321403939,0.01739596903977316,0.01766418882673002,0.017127749252816307,0.017319334814928346,0.017012797915549084,0.017587554601885203,0.01724270059008353,0.01693616369070427,0.017549237489462795,0.017127749252816307,0.017319334814928346,0.017549237489462795,0.016974480803126676,0.01747260326461798,0.01739596903977316,0.01762587171430761,0.01674457812859223,0.016629626791325007,0.017166066365238715,0.017166066365238715,0.017357651927350753,0.017204383477661123,0.016859529465859453,0.017319334814928346,0.016706261016169822,0.016859529465859453,0.017204383477661123,0.017051115027971492,0.0025289294198789177,0.01743428615219557,0.017166066365238715,0.017357651927350753,0.016667943903747415,0.01724270059008353,0.017281017702505938,0.017319334814928346,0.017587554601885203,0.01747260326461798
T7,0.01702495490078172,0.01732561635598316,0.017551112447384245,0.0172504509921828,0.01702495490078172,0.017062537582681902,0.01728803367408298,0.016686710763680095,0.017701443174984968,0.01679945880938064,0.01683704149128082,0.017062537582681902,0.017212868310282622,0.017137702946482262,0.017100120264582082,0.01676187612748046,0.017363199037883345,0.0,0.009320505111244739,0.0036079374624173183,0.0032696933253156947,0.016461214672279015,0.017551112447384245,0.017739025856885148,0.017438364401683705,0.01698737221888154,0.017701443174984968,0.017363199037883345,0.017626277811184605,0.016686710763680095,0.017137702946482262,0.017513529765484065,0.01698737221888154,0.016235718580877932,0.017400781719783525,0.016686710763680095,0.017663860493084788,0.01728803367408298,0.017400781719783525,0.01691220685508118,0.017438364401683705,0.01732561635598316,0.017551112447384245,0.017551112447384245,0.0172504509921828,0.017475947083583885,0.01608538785327721,0.017400781719783525,0.017363199037883345,0.017551112447384245,0.017438364401683705,0.016386049308478652,0.003307276007215875,0.017100120264582082,0.017588695129284425,0.017100120264582082,0.017363199037883345,0.017588695129284425,0.017776608538785328,0.01728803367408298,0.016724293445580275,0.017175285628382442
TP9,0.01760804939400869,0.01665523286835887,0.016883908834514825,0.01749371141093071,0.017455598749904717,0.016388444241176917,0.017188810122722768,0.017455598749904717,0.017188810122722768,0.017569936732982697,0.017569936732982697,0.01749371141093071,0.017188810122722768,0.01749371141093071,0.017531824071956702,0.017226922783748762,0.017341260766826738,0.0,0.009985517188810123,0.002744111593871484,0.00255354828874152,0.0170363594786188,0.017226922783748762,0.017112584800670783,0.017417486088878727,0.01764616205503468,0.017150697461696774,0.017341260766826738,0.0170363594786188,0.017455598749904717,0.017265035444774753,0.01696013415656681,0.017569936732982697,0.016998246817592804,0.017341260766826738,0.017417486088878727,0.016998246817592804,0.01749371141093071,0.017417486088878727,0.01764616205503468,0.016769570851436846,0.01665523286835887,0.017188810122722768,0.017188810122722768,0.017379373427852732,0.017226922783748762,0.016731458190410855,0.017341260766826738,0.016731458190410855,0.016883908834514825,0.017226922783748762,0.01696013415656681,0.002591660949767513,0.017455598749904717,0.017188810122722768,0.017379373427852732,0.01669334552938486,0.017265035444774753,0.017303148105800747,0.017341260766826738,0.017455598749904717,0.01749371141093071
