subject,session,condition,sigma_ratio,sigma_eig,ci_low,ci_high,ci_method,state,window
S09,Sess01,MOTOR_EXECUTION-LEFT,0.982158286038861,1.0000000000000009,0.9578877134429711,1.006217895535815,bootstrap,critical,fullwin_gamma
S09,Sess01,MOTOR_EXECUTION-RIGHT,1.0030366810786415,0.9999999999999982,0.974577474281418,1.027309879594506,bootstrap,critical,fullwin_gamma
S09,Sess01,MOTOR_IMAGERY-LEFT,0.9976823208709581,0.9999999999999951,0.9834612888618633,1.011109076293604,bootstrap,critical,fullwin_gamma
S09,Sess01,MOTOR_IMAGERY-RIGHT,0.9937838394718695,1.0000000000000009,0.9792854322955642,1.0087856336772454,bootstrap,critical,fullwin_gamma
S09,Sess01,MOTOR_EXECUTION,0.9925974835587512,0.9999999999999996,0.9662325938621945,1.0167638875651606,bootstrap,critical,fullwin_gamma
S09,Sess01,MOTOR_IMAGERY,0.9957330801714138,0.999999999999998,0.9813733605787138,1.0099473549854245,bootstrap,critical,fullwin_gamma
S09,Sess01,LEFT,0.9899203034549096,0.999999999999998,0.9706745011524172,1.0086634859147094,bootstrap,critical,fullwin_gamma
S09,Sess01,RIGHT,0.9984102602752556,0.9999999999999996,0.9769314532884912,1.0180477566358757,bootstrap,critical,fullwin_gamma
S09,Sess01,LEFT_vs_RIGHT,-0.008489956820346034,0.0,-0.0473732554834585,0.031732032626218265,bootstrap,delta,fullwin_gamma
S09,Sess01,IMAGERY_vs_EXECUTION,0.0031355966126626056,0.0,-0.035390526986446735,0.04371476112323003,bootstrap,delta,fullwin_gamma
S09,Sess01,ME_LEFT_vs_ME_RIGHT,-0.020878395039780506,0.0,-0.06942216615153485,0.03164042125439692,bootstrap,delta,fullwin_gamma
S09,Sess01,MI_LEFT_vs_MI_RIGHT,0.003898481399088549,0.0,-0.02532434481538204,0.03182364399803972,bootstrap,delta,fullwin_gamma
