,F7,FC5,C3,F8,AF7,FT7,FC3,C5
F7,0.33220338983050846,0.0,0.0,0.0,0.0,0.0,0.3338983050847458,0.3338983050847458
FC5,0.0,0.3319630010277492,0.3340184994861254,0.0,0.0,0.3340184994861254,0.0,0.0
C3,0.0,0.29626253418413856,0.3846855059252507,0.0,0.0,0.31905195989061075,0.0,0.0
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.7673267326732673,0.0,0.09405940594059406,0.13861386138613863
FT7,0.0,0.31702544031311153,0.3424657534246575,0.0,0.0,0.3405088062622309,0.0,0.0
FC3,0.27982954545454547,0.0,0.0,0.0,0.024147727272727272,0.0,0.3508522727272727,0.34517045454545453
C5,0.27361111111111114,0.0,0.0,0.0,0.03611111111111111,0.0,0.3402777777777778,0.35
