,F7,FC5,C3,AF7,AF3,AFz,FT7,FC4
F7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC5,0.0,0.56,0.0,0.0,0.0,0.0,0.44,0.0
C3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFz,0.0,0.0,0.0,0.0,0.0,0.49760765550239233,0.0,0.5023923444976076
FT7,0.0,0.5045871559633027,0.0,0.0,0.0,0.0,0.4954128440366973,0.0
FC4,0.0,0.0,0.0,0.0,0.0,0.2777777777777778,0.0,0.7222222222222222
