,FT9,C4,AF7,F5,FC4,FT8,F2,FCz
FT9,0.3103448275862069,0.0,0.3448275862068966,0.0,0.0,0.0,0.0,0.3448275862068966
C4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.140625,0.0,0.46875,0.0,0.0,0.0,0.0,0.390625
F5,0.0,0.0,0.0,0.64,0.32,0.0,0.04,0.0
FC4,0.0,0.0,0.0,0.45,0.45,0.0,0.1,0.0
FT8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F2,0.0,0.0,0.0,0.14814814814814814,0.2222222222222222,0.0,0.6296296296296297,0.0
FCz,0.15,0.0,0.43333333333333335,0.0,0.0,0.0,0.0,0.4166666666666667
