,entorhinal-lh,frontalpole-lh,inferiortemporal-lh,insula-rh,middletemporal-lh,parahippocampal-lh,parahippocampal-rh,rostralanteriorcingulate-lh
entorhinal-lh,0.47244094488188976,0.0,0.007874015748031496,0.14173228346456693,0.09448818897637795,0.23622047244094488,0.0,0.047244094488188976
frontalpole-lh,0.0,0.6521739130434783,0.08695652173913043,0.0,0.2608695652173913,0.0,0.0,0.0
inferiortemporal-lh,0.03968253968253968,0.0,0.5396825396825397,0.0873015873015873,0.047619047619047616,0.1746031746031746,0.05555555555555555,0.05555555555555555
insula-rh,0.20833333333333334,0.0,0.09375,0.4791666666666667,0.0,0.21875,0.0,0.0
middletemporal-lh,0.09523809523809523,0.09523809523809523,0.09523809523809523,0.0,0.6071428571428571,0.0,0.10714285714285714,0.0
parahippocampal-lh,0.288135593220339,0.0,0.15254237288135594,0.16101694915254236,0.0,0.3983050847457627,0.0,0.0
parahippocampal-rh,0.0,0.0,0.14754098360655737,0.0,0.14754098360655737,0.0,0.7049180327868853,0.0
rostralanteriorcingulate-lh,0.20588235294117646,0.0,0.14705882352941177,0.0,0.0,0.0,0.0,0.6470588235294118
