,entorhinal-lh,frontalpole-lh,inferiortemporal-lh,insula-rh,middletemporal-lh,parahippocampal-lh,parahippocampal-rh,rostralanteriorcingulate-lh
entorhinal-lh,0.52,0.02857142857142857,0.005714285714285714,0.10285714285714286,0.06857142857142857,0.24,0.0,0.03428571428571429
frontalpole-lh,0.02040816326530612,0.9251700680272109,0.013605442176870748,0.0,0.04081632653061224,0.0,0.0,0.0
inferiortemporal-lh,0.026595744680851064,0.0,0.5638297872340425,0.11170212765957446,0.0425531914893617,0.18085106382978725,0.03723404255319149,0.03723404255319149
insula-rh,0.09433962264150944,0.0,0.09905660377358491,0.6745283018867925,0.0,0.09905660377358491,0.0330188679245283,0.0
middletemporal-lh,0.04081632653061224,0.04081632653061224,0.061224489795918366,0.0,0.7142857142857143,0.03571428571428571,0.10714285714285714,0.0
parahippocampal-lh,0.22815533980582525,0.0,0.13592233009708737,0.09223300970873786,0.03398058252427184,0.5097087378640777,0.0,0.0
parahippocampal-rh,0.0,0.0,0.047619047619047616,0.037037037037037035,0.12169312169312169,0.0,0.7936507936507936,0.0
rostralanteriorcingulate-lh,0.06611570247933884,0.0,0.04132231404958678,0.0,0.0,0.0,0.008264462809917356,0.8842975206611571
