,cuneus-lh,entorhinal-lh,lateraloccipital-lh,middletemporal-lh,parahippocampal-rh,parsorbitalis-lh,pericalcarine-lh,temporalpole-lh
cuneus-lh,0.7294117647058823,0.0,0.06274509803921569,0.0,0.0,0.027450980392156862,0.12156862745098039,0.058823529411764705
entorhinal-lh,0.0,0.748792270531401,0.0,0.15942028985507245,0.0,0.0,0.004830917874396135,0.08695652173913043
lateraloccipital-lh,0.08235294117647059,0.0,0.711764705882353,0.0,0.11764705882352941,0.0,0.08823529411764706,0.0
middletemporal-lh,0.0,0.1657754010695187,0.0,0.7112299465240641,0.0,0.0213903743315508,0.0374331550802139,0.06417112299465241
parahippocampal-rh,0.0,0.0,0.10227272727272728,0.0,0.7954545454545454,0.0,0.10227272727272728,0.0
parsorbitalis-lh,0.029585798816568046,0.0,0.0,0.03550295857988166,0.0,0.8047337278106509,0.0,0.1301775147928994
pericalcarine-lh,0.16044776119402984,0.011194029850746268,0.041044776119402986,0.018656716417910446,0.05970149253731343,0.0,0.6977611940298507,0.011194029850746268
temporalpole-lh,0.06132075471698113,0.07075471698113207,0.0,0.08018867924528301,0.0,0.10377358490566038,0.0047169811320754715,0.6792452830188679
