,caudalmiddlefrontal-rh,entorhinal-rh,insula-rh,lateralorbitofrontal-rh,middletemporal-rh,parahippocampal-rh,temporalpole-rh,transversetemporal-rh
caudalmiddlefrontal-rh,0.9215686274509803,0.0,0.0,0.0,0.0,0.0,0.0784313725490196,0.0
entorhinal-rh,0.006329113924050633,0.4240506329113924,0.12025316455696203,0.22784810126582278,0.0,0.056962025316455694,0.0949367088607595,0.06962025316455696
insula-rh,0.0,0.07784431137724551,0.4251497005988024,0.11377245508982035,0.0718562874251497,0.0658682634730539,0.24550898203592814,0.0
lateralorbitofrontal-rh,0.011695906432748537,0.19883040935672514,0.13450292397660818,0.47368421052631576,0.0,0.05847953216374269,0.12280701754385964,0.0
middletemporal-rh,0.0,0.0,0.06837606837606838,0.0,0.5128205128205128,0.1623931623931624,0.21367521367521367,0.042735042735042736
parahippocampal-rh,0.0,0.08333333333333333,0.08333333333333333,0.07407407407407407,0.19444444444444445,0.5,0.037037037037037035,0.027777777777777776
temporalpole-rh,0.010256410256410256,0.05128205128205128,0.21025641025641026,0.08717948717948718,0.15897435897435896,0.03076923076923077,0.4512820512820513,0.0
transversetemporal-rh,0.0,0.2830188679245283,0.0,0.018867924528301886,0.05660377358490566,0.018867924528301886,0.0,0.6226415094339622
