,FT10,FC6,F8,Fp2,AF7,C5,C6,F2
FT10,0.5384615384615384,0.0,0.0,0.0,0.0,0.0,0.0,0.46153846153846156
FC6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.3,0.4,0.3,0.0,0.0,0.0
Fp2,0.0,0.0,0.3,0.4,0.3,0.0,0.0,0.0
AF7,0.0,0.0,0.3,0.4,0.3,0.0,0.0,0.0
C5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F2,0.5454545454545454,0.0,0.0,0.0,0.0,0.0,0.0,0.45454545454545453
