,FT9,P8,C4,F8,Fp2,AF7,AF8,AF4
FT9,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666
P8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.4,0.6,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.1875,0.8125,0.0
AF4,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.9333333333333333
