,FT9,FC1,TP9,Oz,P8,AF7,C1,P2
FT9,0.5338645418326693,0.07171314741035857,0.01593625498007968,0.10756972111553785,0.12350597609561753,0.11952191235059761,0.00796812749003984,0.0199203187250996
FC1,0.08713692946058091,0.35684647302904565,0.1037344398340249,0.13278008298755187,0.07053941908713693,0.2033195020746888,0.0,0.04564315352697095
TP9,0.017064846416382253,0.07849829351535836,0.34812286689419797,0.24232081911262798,0.017064846416382253,0.07167235494880546,0.10238907849829351,0.12286689419795221
Oz,0.07780979827089338,0.08645533141210375,0.21037463976945245,0.33429394812680113,0.0,0.12968299711815562,0.069164265129683,0.09221902017291066
P8,0.17415730337078653,0.10674157303370786,0.02247191011235955,0.0,0.5561797752808989,0.11235955056179775,0.028089887640449437,0.0
AF7,0.09364548494983277,0.1605351170568562,0.07357859531772576,0.1505016722408027,0.06354515050167224,0.41471571906354515,0.0033444816053511705,0.04013377926421405
C1,0.0,0.0,0.25210084033613445,0.19327731092436976,0.058823529411764705,0.0,0.4957983193277311,0.0
P2,0.03773584905660377,0.08176100628930817,0.2389937106918239,0.20754716981132076,0.0,0.09433962264150944,0.0,0.33962264150943394
