,FT9,FC1,TP9,Oz,P8,AF7,C1,P2
FT9,0.3,0.0,0.0,0.0,0.0,0.4,0.0,0.3
FC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP9,0.0,0.0,0.7692307692307693,0.23076923076923078,0.0,0.0,0.0,0.0
Oz,0.0,0.0,0.5454545454545454,0.45454545454545453,0.0,0.0,0.0,0.0
P8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.3,0.0,0.0,0.0,0.0,0.4,0.0,0.3
C1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P2,0.3,0.0,0.0,0.0,0.0,0.4,0.0,0.3
