,FT9,FC1,TP9,Oz,P8,AF7,C1,P2
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC1,0.0,0.7142857142857143,0.0,0.0,0.2857142857142857,0.0,0.0,0.0
TP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oz,0.0,0.0,0.0,0.375,0.0,0.5,0.0,0.125
P8,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.16666666666666666,0.0,0.7777777777777778,0.0,0.05555555555555555
C1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P2,0.0,0.0,0.0,0.4,0.0,0.4,0.0,0.2
