,FT9,FC1,TP9,Oz,P8,AF7,C1,P2
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC1,0.0,0.2,0.26666666666666666,0.26666666666666666,0.0,0.0,0.0,0.26666666666666666
TP9,0.0,0.0449438202247191,0.34831460674157305,0.23595505617977527,0.0,0.0,0.0,0.3707865168539326
Oz,0.0,0.058823529411764705,0.3235294117647059,0.29411764705882354,0.0,0.0,0.0,0.3235294117647059
P8,0.0,0.0,0.0,0.0,0.6,0.4,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0
C1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P2,0.0,0.04081632653061224,0.336734693877551,0.21428571428571427,0.0,0.0,0.0,0.40816326530612246
