,FT9,FC1,TP9,Oz,P8,AF7,C1,P2
FT9,0.6111111111111112,0.16666666666666666,0.0,0.2222222222222222,0.0,0.0,0.0,0.0
FC1,0.36363636363636365,0.2727272727272727,0.0,0.36363636363636365,0.0,0.0,0.0,0.0
TP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oz,0.4166666666666667,0.25,0.0,0.3333333333333333,0.0,0.0,0.0,0.0
P8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
C1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
