,FT9,FC1,TP9,Oz,P8,AF7,C1,P2
FT9,0.3076923076923077,0.23076923076923078,0.0,0.0,0.0,0.3076923076923077,0.0,0.15384615384615385
FC1,0.3076923076923077,0.23076923076923078,0.0,0.0,0.0,0.3076923076923077,0.0,0.15384615384615385
TP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.3076923076923077,0.23076923076923078,0.0,0.0,0.0,0.3076923076923077,0.0,0.15384615384615385
C1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P2,0.2727272727272727,0.2727272727272727,0.0,0.0,0.0,0.2727272727272727,0.0,0.18181818181818182
