,FT9,FC1,TP9,Oz,P8,AF7,C1,P2
FT9,0.42857142857142855,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0
FC1,0.23076923076923078,0.7692307692307693,0.0,0.0,0.0,0.0,0.0,0.0
TP9,0.0,0.0,0.3684210526315789,0.21052631578947367,0.0,0.0,0.42105263157894735,0.0
Oz,0.0,0.0,0.35714285714285715,0.2857142857142857,0.0,0.0,0.35714285714285715,0.0
P8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C1,0.0,0.0,0.3076923076923077,0.19230769230769232,0.0,0.0,0.5,0.0
P2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
