,entorhinal-rh,insula-lh,lateralorbitofrontal-lh,medialorbitofrontal-lh,parsorbitalis-lh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,temporalpole-rh
entorhinal-rh,0.18181818181818182,0.20454545454545456,0.0,0.20454545454545456,0.0,0.20454545454545456,0.20454545454545456,0.0
insula-lh,0.1,0.26666666666666666,0.0,0.13333333333333333,0.0,0.2222222222222222,0.2777777777777778,0.0
lateralorbitofrontal-lh,0.0,0.0,0.6666666666666666,0.047619047619047616,0.0,0.0,0.0,0.2857142857142857
medialorbitofrontal-lh,0.10714285714285714,0.16666666666666666,0.0,0.2857142857142857,0.0,0.2857142857142857,0.15476190476190477,0.0
parsorbitalis-lh,0.0,0.0,0.0,0.0,0.6888888888888889,0.0,0.022222222222222223,0.28888888888888886
rostralanteriorcingulate-lh,0.08653846153846154,0.21153846153846154,0.0,0.21153846153846154,0.0,0.28846153846153844,0.20192307692307693,0.0
rostralanteriorcingulate-rh,0.0967741935483871,0.24731182795698925,0.0,0.11827956989247312,0.03225806451612903,0.20430107526881722,0.3010752688172043,0.0
temporalpole-rh,0.0,0.0,0.17777777777777778,0.0,0.24444444444444444,0.0,0.0,0.5777777777777777
