,entorhinal-rh,insula-lh,lateralorbitofrontal-lh,medialorbitofrontal-lh,parsorbitalis-lh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,temporalpole-rh
entorhinal-rh,0.35714285714285715,0.05357142857142857,0.005952380952380952,0.18452380952380953,0.0,0.23214285714285715,0.16666666666666666,0.0
insula-lh,0.056962025316455694,0.5822784810126582,0.0,0.0759493670886076,0.0,0.12658227848101267,0.15822784810126583,0.0
lateralorbitofrontal-lh,0.020833333333333332,0.0,0.5277777777777778,0.1388888888888889,0.020833333333333332,0.10416666666666667,0.14583333333333334,0.041666666666666664
medialorbitofrontal-lh,0.14864864864864866,0.06306306306306306,0.06306306306306306,0.34684684684684686,0.0,0.23873873873873874,0.13963963963963963,0.0
parsorbitalis-lh,0.0,0.0,0.05319148936170213,0.0,0.7978723404255319,0.0,0.010638297872340425,0.13829787234042554
rostralanteriorcingulate-lh,0.14566929133858267,0.08661417322834646,0.047244094488188976,0.20078740157480315,0.0,0.2952755905511811,0.22440944881889763,0.0
rostralanteriorcingulate-rh,0.11255411255411256,0.09956709956709957,0.08225108225108226,0.12554112554112554,0.012987012987012988,0.23376623376623376,0.3333333333333333,0.0
temporalpole-rh,0.0,0.0,0.10526315789473684,0.0,0.14473684210526316,0.0,0.0,0.75
