,entorhinal-lh,frontalpole-lh,frontalpole-rh,isthmuscingulate-rh,lingual-rh,medialorbitofrontal-lh,parahippocampal-rh,temporalpole-rh
entorhinal-lh,0.8426966292134831,0.14606741573033707,0.0056179775280898875,0.0,0.0,0.0056179775280898875,0.0,0.0
frontalpole-lh,0.0846774193548387,0.6491935483870968,0.06048387096774194,0.10080645161290322,0.04435483870967742,0.04032258064516129,0.020161290322580645,0.0
frontalpole-rh,0.0,0.05759162303664921,0.5392670157068062,0.0,0.0,0.3769633507853403,0.0,0.02617801047120419
isthmuscingulate-rh,0.0,0.04516129032258064,0.0,0.36989247311827955,0.27741935483870966,0.0,0.30752688172043013,0.0
lingual-rh,0.0,0.015555555555555555,0.0,0.2688888888888889,0.37777777777777777,0.0,0.3377777777777778,0.0
medialorbitofrontal-lh,0.0,0.03088803088803089,0.28185328185328185,0.0,0.0,0.6563706563706564,0.0,0.03088803088803089
parahippocampal-rh,0.0,0.0020833333333333333,0.0,0.2791666666666667,0.30833333333333335,0.0,0.41041666666666665,0.0
temporalpole-rh,0.0,0.0,0.05263157894736842,0.0,0.0,0.07518796992481203,0.0,0.8721804511278195
