,caudalanteriorcingulate-lh,caudalanteriorcingulate-rh,entorhinal-lh,frontalpole-lh,frontalpole-rh,isthmuscingulate-rh,lingual-rh,temporalpole-lh
caudalanteriorcingulate-lh,0.5494505494505495,0.17582417582417584,0.0,0.0989010989010989,0.0,0.04395604395604396,0.02197802197802198,0.10989010989010989
caudalanteriorcingulate-rh,0.13076923076923078,0.45384615384615384,0.06153846153846154,0.046153846153846156,0.0,0.14615384615384616,0.08461538461538462,0.07692307692307693
entorhinal-lh,0.0,0.11764705882352941,0.6823529411764706,0.0,0.07058823529411765,0.023529411764705882,0.10588235294117647,0.0
frontalpole-lh,0.171875,0.09375,0.0,0.5625,0.03125,0.0625,0.078125,0.0
frontalpole-rh,0.0,0.023255813953488372,0.08139534883720931,0.011627906976744186,0.627906976744186,0.11627906976744186,0.13953488372093023,0.0
isthmuscingulate-rh,0.09345794392523364,0.18691588785046728,0.0,0.037383177570093455,0.06542056074766354,0.4672897196261682,0.14953271028037382,0.0
lingual-rh,0.04201680672268908,0.10084033613445378,0.04201680672268908,0.025210084033613446,0.10084033613445378,0.15966386554621848,0.5294117647058824,0.0
temporalpole-lh,0.08955223880597014,0.11940298507462686,0.029850746268656716,0.0,0.014925373134328358,0.0,0.0,0.746268656716418
