,bankssts-lh,entorhinal-lh,frontalpole-rh,isthmuscingulate-rh,lingual-rh,parahippocampal-lh,pericalcarine-rh,temporalpole-lh
bankssts-lh,0.42,0.31,0.03,0.01,0.05,0.03,0.12,0.03
entorhinal-lh,0.3064516129032258,0.5,0.0,0.0,0.04032258064516129,0.08064516129032258,0.07258064516129033,0.0
frontalpole-rh,0.0196078431372549,0.0,0.8921568627450981,0.0,0.00980392156862745,0.0,0.0784313725490196,0.0
isthmuscingulate-rh,0.0,0.0,0.01020408163265306,0.5510204081632653,0.19387755102040816,0.01020408163265306,0.16326530612244897,0.07142857142857142
lingual-rh,0.026041666666666668,0.026041666666666668,0.0,0.21875,0.4322916666666667,0.005208333333333333,0.2916666666666667,0.0
parahippocampal-lh,0.0546875,0.125,0.0,0.0,0.0234375,0.6875,0.0,0.109375
pericalcarine-rh,0.03755868544600939,0.023474178403755867,0.018779342723004695,0.18309859154929578,0.27230046948356806,0.0,0.43661971830985913,0.028169014084507043
temporalpole-lh,0.0,0.01834862385321101,0.0,0.09174311926605505,0.0,0.1834862385321101,0.027522935779816515,0.6788990825688074
